# ./result/hh_impl_0980.txt
# dt = 980 [usec]
# t [usec], V [mV]
0, -65.000000
980, -64.997124
1960, -64.994400
2940, -64.991800
3920, -64.989303
4900, -64.986898
5880, -64.984576
6860, -64.982331
7840, -64.980162
8820, -64.978066
9800, -64.976041
10780, -64.974089
11760, -64.972208
12740, -64.970398
13720, -64.968660
14700, -64.966994
15680, -64.965399
16660, -64.963876
17640, -64.962424
18620, -64.961044
19600, -64.959734
20580, -64.958495
21560, -64.957327
22540, -64.956228
23520, -64.955198
24500, -64.954235
25480, -64.953341
26460, -64.952512
27440, -64.951749
28420, -64.951051
29400, -64.950415
30380, -64.949842
31360, -64.949329
32340, -64.948875
33320, -64.948480
34300, -64.948141
35280, -64.947858
36260, -64.947628
37240, -64.947450
38220, -64.947322
39200, -64.947244
40180, -64.947213
41160, -64.947227
42140, -64.947286
43120, -64.947386
44100, -64.947528
45080, -64.947708
46060, -64.947925
47040, -64.948178
48020, -64.948465
49000, -64.948784
49980, -64.949133
50960, -64.949511
51940, -64.949915
52920, -64.950346
53900, -64.950800
54880, -64.951276
55860, -64.951772
56840, -64.952287
57820, -64.952820
58800, -64.953369
59780, -64.953931
60760, -64.954507
61740, -64.955094
62720, -64.955691
63700, -64.956297
64680, -64.956910
65660, -64.957529
66640, -64.958152
67620, -64.958779
68600, -64.959409
69580, -64.960039
70560, -64.960670
71540, -64.961299
72520, -64.961927
73500, -64.962551
74480, -64.963171
75460, -64.963787
76440, -64.964396
77420, -64.964999
78400, -64.965595
79380, -64.966182
80360, -64.966761
81340, -64.967330
82320, -64.967889
83300, -64.968437
84280, -64.968974
85260, -64.969500
86240, -64.970013
87220, -64.970513
88200, -64.971001
89180, -64.971475
90160, -64.971935
91140, -64.972382
92120, -64.972814
93100, -64.973232
94080, -64.973635
95060, -64.974023
96040, -64.974397
97020, -64.974755
98000, -64.975099
98980, -64.975427
99960, -64.975741
100940, -64.976039
101920, -64.976323
102900, -64.976591
103880, -64.976845
104860, -64.977084
105840, -64.977308
106820, -64.977518
107800, -64.977713
108780, -64.977895
109760, -64.978062
110740, -64.978216
111720, -64.978357
112700, -64.978484
113680, -64.978599
114660, -64.978701
115640, -64.978790
116620, -64.978868
117600, -64.978933
118580, -64.978988
119560, -64.979031
120540, -64.979064
121520, -64.979086
122500, -64.979098
123480, -64.979101
124460, -64.979094
125440, -64.979078
126420, -64.979053
127400, -64.979020
128380, -64.978979
129360, -64.978931
130340, -64.978875
131320, -64.978813
132300, -64.978744
133280, -64.978669
134260, -64.978588
135240, -64.978502
136220, -64.978410
137200, -64.978314
138180, -64.978214
139160, -64.978109
140140, -64.978000
141120, -64.977888
142100, -64.977773
143080, -64.977656
144060, -64.977535
145040, -64.977413
146020, -64.977288
147000, -64.977162
147980, -64.977035
148960, -64.976906
149940, -64.976777
150920, -64.976647
151900, -64.976516
152880, -64.976386
153860, -64.976255
154840, -64.976125
155820, -64.975996
156800, -64.975867
157780, -64.975739
158760, -64.975612
159740, -64.975487
160720, -64.975363
161700, -64.975241
162680, -64.975120
163660, -64.975001
164640, -64.974884
165620, -64.974770
166600, -64.974657
167580, -64.974548
168560, -64.974440
169540, -64.974335
170520, -64.974233
171500, -64.974133
172480, -64.974037
173460, -64.973943
174440, -64.973852
175420, -64.973764
176400, -64.973679
177380, -64.973597
178360, -64.973518
179340, -64.973443
180320, -64.973370
181300, -64.973300
182280, -64.973234
183260, -64.973171
184240, -64.973111
185220, -64.973054
186200, -64.973000
187180, -64.972949
188160, -64.972901
189140, -64.972856
190120, -64.972814
191100, -64.972775
192080, -64.972739
193060, -64.972706
194040, -64.972676
195020, -64.972648
196000, -64.972623
196980, -64.972601
197960, -64.972582
198940, -64.972564
199920, -64.972550
200900, -64.972538
201880, -64.972528
202860, -64.972520
203840, -64.972515
204820, -64.972511
205800, -64.972510
206780, -64.972511
207760, -64.972514
208740, -64.972518
209720, -64.972524
210700, -64.972532
211680, -64.972542
212660, -64.972553
213640, -64.972566
214620, -64.972580
215600, -64.972595
216580, -64.972612
217560, -64.972629
218540, -64.972648
219520, -64.972668
220500, -64.972689
221480, -64.972710
222460, -64.972733
223440, -64.972756
224420, -64.972780
225400, -64.972805
226380, -64.972830
227360, -64.972855
228340, -64.972882
229320, -64.972908
230300, -64.972935
231280, -64.972962
232260, -64.972989
233240, -64.973016
234220, -64.973044
235200, -64.973071
236180, -64.973099
237160, -64.973126
238140, -64.973153
239120, -64.973181
240100, -64.973208
241080, -64.973235
242060, -64.973261
243040, -64.973288
244020, -64.973314
245000, -64.973339
245980, -64.973364
246960, -64.973389
247940, -64.973414
248920, -64.973438
249900, -64.973461
250880, -64.973484
251860, -64.973506
252840, -64.973528
253820, -64.973550
254800, -64.973570
255780, -64.973591
256760, -64.973610
257740, -64.973629
258720, -64.973647
259700, -64.973665
260680, -64.973682
261660, -64.973698
262640, -64.973714
263620, -64.973729
264600, -64.973744
265580, -64.973757
266560, -64.973771
267540, -64.973783
268520, -64.973795
269500, -64.973806
270480, -64.973817
271460, -64.973826
272440, -64.973836
273420, -64.973844
274400, -64.973852
275380, -64.973860
276360, -64.973867
277340, -64.973873
278320, -64.973879
279300, -64.973884
280280, -64.973888
281260, -64.973892
282240, -64.973896
283220, -64.973899
284200, -64.973901
285180, -64.973903
286160, -64.973905
287140, -64.973906
288120, -64.973907
289100, -64.973907
290080, -64.973907
291060, -64.973906
292040, -64.973905
293020, -64.973904
294000, -64.973902
294980, -64.973900
295960, -64.973898
296940, -64.973896
297920, -64.973893
298900, -64.973890
299880, -64.973886
300860, -64.973883
301840, -64.973879
302820, -64.973875
303800, -64.973870
304780, -64.973866
305760, -64.973861
306740, -64.973856
307720, -64.973852
308700, -64.973847
309680, -64.973841
310660, -64.973836
311640, -64.973831
312620, -64.973825
313600, -64.973820
314580, -64.973814
315560, -64.973809
316540, -64.973803
317520, -64.973798
318500, -64.973792
319480, -64.973786
320460, -64.973781
321440, -64.973775
322420, -64.973770
323400, -64.973764
