# ./result/hh_cnexp_0600.txt
# dt = 600 [usec]
# t [usec], V [mV]
0, -65.000000
600, -64.998217
1200, -64.996495
1800, -64.994825
2400, -64.993200
3000, -64.991615
3600, -64.990067
4200, -64.988551
4800, -64.987067
5400, -64.985612
6000, -64.984187
6600, -64.982790
7200, -64.981420
7800, -64.980078
8400, -64.978763
9000, -64.977476
9600, -64.976216
10200, -64.974983
10800, -64.973777
11400, -64.972598
12000, -64.971447
12600, -64.970324
13200, -64.969228
13800, -64.968160
14400, -64.967119
15000, -64.966106
15600, -64.965121
16200, -64.964164
16800, -64.963234
17400, -64.962332
18000, -64.961458
18600, -64.960612
19200, -64.959792
19800, -64.959001
20400, -64.958237
21000, -64.957499
21600, -64.956790
22200, -64.956107
22800, -64.955450
23400, -64.954821
24000, -64.954218
24600, -64.953641
25200, -64.953090
25800, -64.952565
26400, -64.952066
27000, -64.951592
27600, -64.951143
28200, -64.950718
28800, -64.950319
29400, -64.949943
30000, -64.949592
30600, -64.949264
31200, -64.948959
31800, -64.948677
32400, -64.948418
33000, -64.948182
33600, -64.947967
34200, -64.947774
34800, -64.947602
35400, -64.947452
36000, -64.947321
36600, -64.947211
37200, -64.947121
37800, -64.947050
38400, -64.946998
39000, -64.946964
39600, -64.946949
40200, -64.946952
40800, -64.946972
41400, -64.947009
42000, -64.947063
42600, -64.947133
43200, -64.947219
43800, -64.947320
44400, -64.947436
45000, -64.947566
45600, -64.947711
46200, -64.947870
46800, -64.948042
47400, -64.948226
48000, -64.948424
48600, -64.948633
49200, -64.948854
49800, -64.949086
50400, -64.949329
51000, -64.949583
51600, -64.949846
52200, -64.950120
52800, -64.950402
53400, -64.950693
54000, -64.950993
54600, -64.951301
55200, -64.951617
55800, -64.951940
56400, -64.952270
57000, -64.952606
57600, -64.952949
58200, -64.953297
58800, -64.953651
59400, -64.954010
60000, -64.954374
60600, -64.954742
61200, -64.955114
61800, -64.955490
62400, -64.955870
63000, -64.956252
63600, -64.956637
64200, -64.957025
64800, -64.957415
65400, -64.957806
66000, -64.958199
66600, -64.958593
67200, -64.958989
67800, -64.959385
68400, -64.959781
69000, -64.960177
69600, -64.960573
70200, -64.960969
70800, -64.961364
71400, -64.961758
72000, -64.962152
72600, -64.962543
73200, -64.962933
73800, -64.963322
74400, -64.963708
75000, -64.964092
75600, -64.964473
76200, -64.964852
76800, -64.965228
77400, -64.965601
78000, -64.965971
78600, -64.966337
79200, -64.966700
79800, -64.967059
80400, -64.967414
81000, -64.967765
81600, -64.968112
82200, -64.968455
82800, -64.968794
83400, -64.969128
84000, -64.969457
84600, -64.969781
85200, -64.970101
85800, -64.970416
86400, -64.970725
87000, -64.971030
87600, -64.971329
88200, -64.971623
88800, -64.971912
89400, -64.972195
90000, -64.972472
90600, -64.972744
91200, -64.973011
91800, -64.973271
92400, -64.973526
93000, -64.973776
93600, -64.974019
94200, -64.974257
94800, -64.974489
95400, -64.974715
96000, -64.974935
96600, -64.975149
97200, -64.975357
97800, -64.975560
98400, -64.975756
99000, -64.975947
99600, -64.976132
100200, -64.976311
100800, -64.976484
