# ./result/hh_cnexp_0150.txt
# dt = 150 [usec]
# t [usec], V [mV]
0, -65.000000
150, -64.999547
300, -64.999099
450, -64.998655
600, -64.998215
750, -64.997779
900, -64.997347
1050, -64.996918
1200, -64.996492
1350, -64.996070
1500, -64.995651
1650, -64.995235
1800, -64.994822
1950, -64.994411
2100, -64.994003
2250, -64.993598
2400, -64.993196
2550, -64.992796
2700, -64.992398
2850, -64.992003
3000, -64.991610
3150, -64.991219
3300, -64.990831
3450, -64.990445
3600, -64.990061
3750, -64.989679
3900, -64.989299
4050, -64.988920
4200, -64.988544
4350, -64.988170
4500, -64.987798
4650, -64.987428
4800, -64.987060
4950, -64.986693
5100, -64.986329
5250, -64.985966
5400, -64.985605
5550, -64.985246
5700, -64.984888
5850, -64.984533
6000, -64.984179
6150, -64.983827
6300, -64.983477
6450, -64.983128
6600, -64.982781
6750, -64.982436
6900, -64.982093
7050, -64.981751
7200, -64.981411
7350, -64.981073
7500, -64.980737
7650, -64.980402
7800, -64.980069
7950, -64.979738
8100, -64.979408
8250, -64.979080
8400, -64.978754
8550, -64.978430
8700, -64.978107
8850, -64.977786
9000, -64.977466
9150, -64.977149
9300, -64.976833
9450, -64.976518
9600, -64.976206
9750, -64.975895
9900, -64.975586
10050, -64.975278
10200, -64.974972
10350, -64.974668
10500, -64.974366
10650, -64.974065
10800, -64.973766
10950, -64.973469
11100, -64.973174
11250, -64.972880
11400, -64.972588
11550, -64.972298
11700, -64.972009
11850, -64.971722
12000, -64.971437
12150, -64.971153
12300, -64.970872
12450, -64.970591
12600, -64.970313
12750, -64.970037
12900, -64.969762
13050, -64.969489
13200, -64.969217
13350, -64.968947
13500, -64.968680
13650, -64.968413
13800, -64.968149
13950, -64.967886
14100, -64.967625
14250, -64.967366
14400, -64.967108
14550, -64.966852
14700, -64.966598
14850, -64.966346
15000, -64.966095
15150, -64.965846
15300, -64.965599
15450, -64.965354
15600, -64.965110
15750, -64.964868
15900, -64.964628
16050, -64.964389
16200, -64.964153
16350, -64.963918
16500, -64.963684
16650, -64.963453
16800, -64.963223
16950, -64.962995
17100, -64.962768
17250, -64.962544
17400, -64.962321
17550, -64.962100
17700, -64.961880
17850, -64.961663
18000, -64.961447
18150, -64.961232
18300, -64.961020
18450, -64.960809
18600, -64.960600
18750, -64.960393
18900, -64.960187
19050, -64.959983
19200, -64.959781
19350, -64.959581
19500, -64.959382
19650, -64.959185
19800, -64.958989
19950, -64.958796
20100, -64.958604
20250, -64.958414
20400, -64.958225
20550, -64.958038
20700, -64.957853
20850, -64.957670
21000, -64.957488
21150, -64.957308
21300, -64.957130
21450, -64.956953
21600, -64.956778
21750, -64.956605
21900, -64.956434
22050, -64.956264
22200, -64.956096
22350, -64.955929
22500, -64.955764
22650, -64.955601
22800, -64.955440
22950, -64.955280
23100, -64.955122
23250, -64.954965
23400, -64.954810
23550, -64.954657
23700, -64.954505
23850, -64.954355
24000, -64.954207
24150, -64.954061
24300, -64.953916
24450, -64.953772
24600, -64.953631
24750, -64.953490
24900, -64.953352
25050, -64.953215
25200, -64.953080
25350, -64.952946
25500, -64.952814
25650, -64.952684
25800, -64.952555
25950, -64.952428
26100, -64.952302
26250, -64.952178
26400, -64.952056
26550, -64.951935
26700, -64.951816
26850, -64.951698
27000, -64.951582
27150, -64.951467
27300, -64.951354
27450, -64.951243
27600, -64.951133
27750, -64.951025
27900, -64.950918
28050, -64.950813
28200, -64.950709
28350, -64.950607
28500, -64.950506
28650, -64.950407
28800, -64.950310
28950, -64.950214
29100, -64.950119
29250, -64.950026
29400, -64.949934
29550, -64.949844
29700, -64.949756
29850, -64.949669
30000, -64.949583
30150, -64.949499
30300, -64.949416
30450, -64.949335
30600, -64.949255
30750, -64.949177
30900, -64.949100
31050, -64.949025
31200, -64.948951
31350, -64.948879
31500, -64.948808
31650, -64.948738
31800, -64.948670
31950, -64.948603
32100, -64.948538
32250, -64.948474
32400, -64.948411
32550, -64.948350
32700, -64.948290
32850, -64.948232
33000, -64.948175
33150, -64.948119
33300, -64.948065
33450, -64.948012
33600, -64.947960
33750, -64.947910
33900, -64.947861
34050, -64.947814
34200, -64.947768
34350, -64.947723
34500, -64.947679
34650, -64.947637
34800, -64.947596
34950, -64.947557
35100, -64.947518
35250, -64.947481
35400, -64.947446
35550, -64.947411
35700, -64.947378
35850, -64.947346
36000, -64.947316
36150, -64.947286
36300, -64.947258
36450, -64.947232
36600, -64.947206
36750, -64.947182
36900, -64.947158
37050, -64.947137
37200, -64.947116
37350, -64.947096
37500, -64.947078
37650, -64.947061
37800, -64.947045
37950, -64.947031
38100, -64.947017
38250, -64.947005
38400, -64.946994
38550, -64.946984
38700, -64.946975
38850, -64.946967
39000, -64.946961
39150, -64.946955
39300, -64.946951
39450, -64.946948
39600, -64.946946
39750, -64.946945
39900, -64.946945
40050, -64.946946
40200, -64.946949
40350, -64.946952
40500, -64.946957
40650, -64.946963
40800, -64.946969
40950, -64.946977
41100, -64.946986
41250, -64.946996
41400, -64.947007
41550, -64.947019
41700, -64.947032
41850, -64.947046
42000, -64.947061
42150, -64.947077
42300, -64.947094
42450, -64.947112
42600, -64.947131
42750, -64.947151
42900, -64.947172
43050, -64.947194
43200, -64.947217
43350, -64.947241
43500, -64.947266
43650, -64.947292
43800, -64.947319
43950, -64.947346
44100, -64.947375
44250, -64.947405
44400, -64.947435
44550, -64.947467
44700, -64.947499
44850, -64.947532
45000, -64.947566
45150, -64.947601
45300, -64.947637
45450, -64.947674
45600, -64.947711
45750, -64.947750
45900, -64.947789
46050, -64.947829
46200, -64.947870
46350, -64.947912
46500, -64.947955
46650, -64.947998
46800, -64.948042
46950, -64.948087
47100, -64.948133
47250, -64.948180
47400, -64.948227
47550, -64.948276
47700, -64.948325
47850, -64.948374
48000, -64.948425
48150, -64.948476
48300, -64.948528
48450, -64.948581
48600, -64.948635
48750, -64.948689
48900, -64.948744
49050, -64.948799
49200, -64.948856
49350, -64.948913
49500, -64.948971
49650, -64.949029
49800, -64.949088
49950, -64.949148
50100, -64.949209
50250, -64.949270
50400, -64.949332
50550, -64.949394
50700, -64.949457
50850, -64.949521
51000, -64.949586
51150, -64.949651
51300, -64.949716
51450, -64.949783
51600, -64.949850
51750, -64.949917
51900, -64.949985
52050, -64.950054
52200, -64.950123
52350, -64.950193
52500, -64.950263
52650, -64.950334
52800, -64.950406
52950, -64.950478
53100, -64.950551
53250, -64.950624
53400, -64.950698
53550, -64.950772
53700, -64.950847
53850, -64.950922
54000, -64.950998
54150, -64.951074
54300, -64.951151
54450, -64.951228
54600, -64.951306
54750, -64.951384
54900, -64.951463
55050, -64.951542
55200, -64.951622
55350, -64.951702
55500, -64.951783
55650, -64.951864
55800, -64.951945
55950, -64.952027
56100, -64.952109
56250, -64.952192
56400, -64.952275
56550, -64.952359
56700, -64.952443
56850, -64.952527
57000, -64.952612
57150, -64.952697
57300, -64.952783
57450, -64.952868
57600, -64.952955
57750, -64.953041
57900, -64.953128
58050, -64.953216
58200, -64.953303
58350, -64.953392
58500, -64.953480
58650, -64.953569
58800, -64.953658
58950, -64.953747
59100, -64.953837
59250, -64.953927
59400, -64.954017
59550, -64.954107
59700, -64.954198
59850, -64.954289
60000, -64.954381
60150, -64.954473
60300, -64.954565
60450, -64.954657
60600, -64.954749
60750, -64.954842
60900, -64.954935
61050, -64.955028
61200, -64.955122
61350, -64.955215
61500, -64.955309
61650, -64.955404
61800, -64.955498
61950, -64.955592
62100, -64.955687
62250, -64.955782
62400, -64.955877
62550, -64.955973
62700, -64.956068
62850, -64.956164
63000, -64.956260
63150, -64.956356
63300, -64.956452
63450, -64.956549
63600, -64.956645
63750, -64.956742
63900, -64.956839
64050, -64.956936
64200, -64.957033
64350, -64.957131
64500, -64.957228
64650, -64.957326
64800, -64.957423
64950, -64.957521
65100, -64.957619
65250, -64.957717
65400, -64.957815
65550, -64.957913
65700, -64.958011
65850, -64.958110
66000, -64.958208
66150, -64.958307
66300, -64.958405
66450, -64.958504
66600, -64.958603
66750, -64.958701
66900, -64.958800
67050, -64.958899
67200, -64.958998
67350, -64.959097
67500, -64.959196
67650, -64.959295
67800, -64.959394
67950, -64.959493
68100, -64.959592
68250, -64.959691
68400, -64.959790
68550, -64.959889
68700, -64.959989
68850, -64.960088
69000, -64.960187
69150, -64.960286
69300, -64.960385
69450, -64.960484
69600, -64.960583
69750, -64.960682
69900, -64.960781
70050, -64.960880
70200, -64.960979
70350, -64.961078
70500, -64.961177
70650, -64.961275
70800, -64.961374
70950, -64.961473
71100, -64.961572
71250, -64.961670
71400, -64.961769
71550, -64.961867
71700, -64.961965
71850, -64.962063
72000, -64.962162
72150, -64.962260
72300, -64.962358
72450, -64.962456
72600, -64.962553
72750, -64.962651
72900, -64.962749
73050, -64.962846
73200, -64.962944
73350, -64.963041
73500, -64.963138
73650, -64.963235
73800, -64.963332
73950, -64.963429
74100, -64.963525
74250, -64.963622
74400, -64.963718
74550, -64.963814
74700, -64.963910
74850, -64.964006
75000, -64.964102
75150, -64.964198
75300, -64.964293
75450, -64.964388
75600, -64.964483
75750, -64.964578
75900, -64.964673
76050, -64.964768
