# ./result/hh_cnexp_0740.txt
# dt = 740 [usec]
# t [usec], V [mV]
0, -65.000000
740, -64.997811
1480, -64.995711
2220, -64.993686
2960, -64.991723
3700, -64.989815
4440, -64.987957
5180, -64.986146
5920, -64.984380
6660, -64.982656
7400, -64.980975
8140, -64.979335
8880, -64.977737
9620, -64.976180
10360, -64.974664
11100, -64.973190
11840, -64.971758
12580, -64.970367
13320, -64.969018
14060, -64.967712
14800, -64.966447
15540, -64.965225
16280, -64.964045
17020, -64.962907
17760, -64.961811
18500, -64.960757
19240, -64.959745
19980, -64.958775
20720, -64.957846
21460, -64.956959
22200, -64.956113
22940, -64.955307
23680, -64.954542
24420, -64.953817
25160, -64.953132
25900, -64.952486
26640, -64.951878
27380, -64.951310
28120, -64.950779
28860, -64.950285
29600, -64.949828
30340, -64.949407
31080, -64.949022
31820, -64.948673
32560, -64.948357
33300, -64.948076
34040, -64.947827
34780, -64.947611
35520, -64.947427
36260, -64.947274
37000, -64.947151
37740, -64.947059
38480, -64.946995
39220, -64.946959
39960, -64.946951
40700, -64.946969
41440, -64.947014
42180, -64.947083
42920, -64.947178
43660, -64.947295
44400, -64.947436
45140, -64.947599
45880, -64.947783
46620, -64.947988
47360, -64.948213
48100, -64.948457
48840, -64.948719
49580, -64.948998
50320, -64.949295
51060, -64.949607
51800, -64.949934
52540, -64.950276
53280, -64.950632
54020, -64.951001
54760, -64.951382
55500, -64.951775
56240, -64.952178
56980, -64.952591
57720, -64.953014
58460, -64.953446
59200, -64.953886
59940, -64.954333
60680, -64.954787
61420, -64.955247
62160, -64.955713
62900, -64.956184
63640, -64.956658
64380, -64.957137
65120, -64.957618
65860, -64.958102
66600, -64.958588
67340, -64.959076
68080, -64.959564
68820, -64.960053
69560, -64.960542
70300, -64.961030
71040, -64.961517
71780, -64.962002
72520, -64.962485
73260, -64.962967
74000, -64.963445
74740, -64.963920
75480, -64.964391
76220, -64.964859
76960, -64.965322
77700, -64.965780
78440, -64.966234
79180, -64.966682
79920, -64.967124
80660, -64.967561
81400, -64.967991
82140, -64.968416
82880, -64.968833
83620, -64.969243
84360, -64.969647
85100, -64.970043
85840, -64.970431
86580, -64.970812
87320, -64.971185
88060, -64.971550
88800, -64.971906
89540, -64.972255
90280, -64.972595
91020, -64.972926
91760, -64.973249
92500, -64.973564
93240, -64.973869
93980, -64.974166
94720, -64.974454
95460, -64.974733
96200, -64.975003
96940, -64.975264
97680, -64.975516
98420, -64.975759
99160, -64.975993
99900, -64.976218
100640, -64.976435
101380, -64.976642
102120, -64.976841
102860, -64.977030
103600, -64.977212
104340, -64.977384
105080, -64.977548
105820, -64.977703
106560, -64.977850
107300, -64.977988
108040, -64.978119
108780, -64.978241
109520, -64.978355
110260, -64.978461
111000, -64.978560
111740, -64.978650
112480, -64.978733
113220, -64.978809
113960, -64.978877
114700, -64.978939
115440, -64.978993
116180, -64.979040
116920, -64.979081
117660, -64.979115
118400, -64.979142
119140, -64.979163
119880, -64.979178
120620, -64.979188
121360, -64.979191
122100, -64.979189
122840, -64.979181
123580, -64.979168
124320, -64.979149
125060, -64.979126
125800, -64.979098
126540, -64.979065
127280, -64.979028
128020, -64.978986
128760, -64.978940
129500, -64.978890
130240, -64.978837
130980, -64.978779
131720, -64.978718
132460, -64.978654
133200, -64.978586
133940, -64.978516
134680, -64.978442
135420, -64.978366
136160, -64.978287
136900, -64.978206
137640, -64.978122
138380, -64.978036
139120, -64.977948
139860, -64.977859
140600, -64.977768
141340, -64.977675
142080, -64.977580
142820, -64.977485
143560, -64.977388
144300, -64.977290
145040, -64.977191
145780, -64.977092
146520, -64.976992
147260, -64.976891
148000, -64.976790
148740, -64.976688
149480, -64.976587
150220, -64.976485
150960, -64.976383
151700, -64.976281
152440, -64.976180
153180, -64.976079
153920, -64.975978
154660, -64.975877
155400, -64.975778
156140, -64.975679
156880, -64.975580
157620, -64.975483
158360, -64.975386
159100, -64.975290
159840, -64.975196
160580, -64.975102
161320, -64.975010
162060, -64.974919
162800, -64.974829
163540, -64.974740
164280, -64.974653
165020, -64.974567
165760, -64.974483
166500, -64.974400
167240, -64.974319
167980, -64.974239
