# ./result/hh_impl_0200.txt
# dt = 200 [usec]
# t [usec], V [mV]
0, -65.000000
200, -64.999398
400, -64.998803
600, -64.998216
800, -64.997635
1000, -64.997061
1200, -64.996493
1400, -64.995931
1600, -64.995374
1800, -64.994823
2000, -64.994277
2200, -64.993736
2400, -64.993199
2600, -64.992667
2800, -64.992139
3000, -64.991616
3200, -64.991096
3400, -64.990581
3600, -64.990069
3800, -64.989561
4000, -64.989057
4200, -64.988556
4400, -64.988059
4600, -64.987565
4800, -64.987075
5000, -64.986588
5200, -64.986104
5400, -64.985624
5600, -64.985147
5800, -64.984673
6000, -64.984202
6200, -64.983735
6400, -64.983270
6600, -64.982809
6800, -64.982351
7000, -64.981896
7200, -64.981444
7400, -64.980995
7600, -64.980549
7800, -64.980106
8000, -64.979666
8200, -64.979229
8400, -64.978796
8600, -64.978365
8800, -64.977937
9000, -64.977512
9200, -64.977091
9400, -64.976672
9600, -64.976256
9800, -64.975843
10000, -64.975434
10200, -64.975027
10400, -64.974624
10600, -64.974223
10800, -64.973826
11000, -64.973431
11200, -64.973040
11400, -64.972651
11600, -64.972266
11800, -64.971883
12000, -64.971504
12200, -64.971128
12400, -64.970754
12600, -64.970384
12800, -64.970017
13000, -64.969653
13200, -64.969292
13400, -64.968934
13600, -64.968579
13800, -64.968227
14000, -64.967878
14200, -64.967532
14400, -64.967189
14600, -64.966850
14800, -64.966513
15000, -64.966180
15200, -64.965849
15400, -64.965522
15600, -64.965197
15800, -64.964876
16000, -64.964558
16200, -64.964243
16400, -64.963930
16600, -64.963621
16800, -64.963315
17000, -64.963012
17200, -64.962713
17400, -64.962416
17600, -64.962122
17800, -64.961831
18000, -64.961544
18200, -64.961259
18400, -64.960977
18600, -64.960699
18800, -64.960423
19000, -64.960151
19200, -64.959882
19400, -64.959615
19600, -64.959352
19800, -64.959091
20000, -64.958834
20200, -64.958580
20400, -64.958329
20600, -64.958080
20800, -64.957835
21000, -64.957593
21200, -64.957353
21400, -64.957117
21600, -64.956884
21800, -64.956653
22000, -64.956426
22200, -64.956202
22400, -64.955980
22600, -64.955762
22800, -64.955546
23000, -64.955333
23200, -64.955124
23400, -64.954917
23600, -64.954713
23800, -64.954512
24000, -64.954314
24200, -64.954119
24400, -64.953927
24600, -64.953738
24800, -64.953551
25000, -64.953367
25200, -64.953187
25400, -64.953009
25600, -64.952834
25800, -64.952661
26000, -64.952492
26200, -64.952325
26400, -64.952162
26600, -64.952001
26800, -64.951842
27000, -64.951687
27200, -64.951534
27400, -64.951385
27600, -64.951237
27800, -64.951093
28000, -64.950951
28200, -64.950812
28400, -64.950676
28600, -64.950542
28800, -64.950412
29000, -64.950283
29200, -64.950158
29400, -64.950035
29600, -64.949915
29800, -64.949797
30000, -64.949682
30200, -64.949570
30400, -64.949460
30600, -64.949353
30800, -64.949248
31000, -64.949146
31200, -64.949047
31400, -64.948950
31600, -64.948855
31800, -64.948764
32000, -64.948674
32200, -64.948587
32400, -64.948503
32600, -64.948421
32800, -64.948341
33000, -64.948264
33200, -64.948190
33400, -64.948117
33600, -64.948048
33800, -64.947980
34000, -64.947915
34200, -64.947853
34400, -64.947792
34600, -64.947734
34800, -64.947679
35000, -64.947625
35200, -64.947574
35400, -64.947525
35600, -64.947479
35800, -64.947435
36000, -64.947393
36200, -64.947353
36400, -64.947315
36600, -64.947280
36800, -64.947247
37000, -64.947216
37200, -64.947187
37400, -64.947160
37600, -64.947136
37800, -64.947113
38000, -64.947093
38200, -64.947075
38400, -64.947058
38600, -64.947044
38800, -64.947032
39000, -64.947022
39200, -64.947014
39400, -64.947008
39600, -64.947004
39800, -64.947002
40000, -64.947002
40200, -64.947004
40400, -64.947008
40600, -64.947013
40800, -64.947021
41000, -64.947030
41200, -64.947042
41400, -64.947055
41600, -64.947070
41800, -64.947087
42000, -64.947105
42200, -64.947126
42400, -64.947148
42600, -64.947172
42800, -64.947198
43000, -64.947225
43200, -64.947254
43400, -64.947285
43600, -64.947318
43800, -64.947352
44000, -64.947388
44200, -64.947426
44400, -64.947465
44600, -64.947506
44800, -64.947548
45000, -64.947592
45200, -64.947638
45400, -64.947685
45600, -64.947733
45800, -64.947784
46000, -64.947835
46200, -64.947888
46400, -64.947943
46600, -64.947999
46800, -64.948057
47000, -64.948116
47200, -64.948176
47400, -64.948238
47600, -64.948301
47800, -64.948366
48000, -64.948432
48200, -64.948499
48400, -64.948567
48600, -64.948637
48800, -64.948709
49000, -64.948781
49200, -64.948855
49400, -64.948930
49600, -64.949006
49800, -64.949083
50000, -64.949162
50200, -64.949242
50400, -64.949323
50600, -64.949405
50800, -64.949489
51000, -64.949573
51200, -64.949659
51400, -64.949745
51600, -64.949833
51800, -64.949922
52000, -64.950012
52200, -64.950103
52400, -64.950195
52600, -64.950288
52800, -64.950382
53000, -64.950477
53200, -64.950573
53400, -64.950670
53600, -64.950767
53800, -64.950866
54000, -64.950966
54200, -64.951067
54400, -64.951168
54600, -64.951270
54800, -64.951374
55000, -64.951478
55200, -64.951583
55400, -64.951688
55600, -64.951795
55800, -64.951902
56000, -64.952010
56200, -64.952119
56400, -64.952229
56600, -64.952339
56800, -64.952450
57000, -64.952562
57200, -64.952674
57400, -64.952787
57600, -64.952901
57800, -64.953015
58000, -64.953131
58200, -64.953246
58400, -64.953363
58600, -64.953479
58800, -64.953597
59000, -64.953715
59200, -64.953834
59400, -64.953953
59600, -64.954073
59800, -64.954193
60000, -64.954314
60200, -64.954435
60400, -64.954556
60600, -64.954679
60800, -64.954801
61000, -64.954924
61200, -64.955048
61400, -64.955172
61600, -64.955296
61800, -64.955421
62000, -64.955546
62200, -64.955672
62400, -64.955797
62600, -64.955924
62800, -64.956050
63000, -64.956177
63200, -64.956304
63400, -64.956432
63600, -64.956560
63800, -64.956688
64000, -64.956816
64200, -64.956945
64400, -64.957073
64600, -64.957202
64800, -64.957332
65000, -64.957461
65200, -64.957591
65400, -64.957721
65600, -64.957851
65800, -64.957981
66000, -64.958111
66200, -64.958242
66400, -64.958372
66600, -64.958503
66800, -64.958634
67000, -64.958765
67200, -64.958896
67400, -64.959027
67600, -64.959158
67800, -64.959290
68000, -64.959421
68200, -64.959552
68400, -64.959684
68600, -64.959815
68800, -64.959947
