# ./result/hh_euler_0100.txt
# dt = 100 [usec]
# t [usec], V [mV]
0, -65.000000
100, -64.999698
200, -64.999398
300, -64.999099
400, -64.998803
500, -64.998508
600, -64.998215
700, -64.997924
800, -64.997635
900, -64.997347
1000, -64.997060
1100, -64.996775
1200, -64.996492
1300, -64.996210
1400, -64.995929
1500, -64.995650
1600, -64.995372
1700, -64.995096
1800, -64.994821
1900, -64.994547
2000, -64.994274
2100, -64.994002
2200, -64.993732
2300, -64.993462
2400, -64.993194
2500, -64.992927
2600, -64.992661
2700, -64.992396
2800, -64.992132
2900, -64.991869
3000, -64.991607
3100, -64.991346
3200, -64.991086
3300, -64.990827
3400, -64.990569
3500, -64.990312
3600, -64.990056
3700, -64.989801
3800, -64.989547
3900, -64.989293
4000, -64.989041
4100, -64.988789
4200, -64.988538
4300, -64.988288
4400, -64.988039
4500, -64.987791
4600, -64.987544
4700, -64.987297
4800, -64.987052
4900, -64.986807
5000, -64.986563
5100, -64.986319
5200, -64.986077
5300, -64.985835
5400, -64.985595
5500, -64.985355
5600, -64.985115
5700, -64.984877
5800, -64.984639
5900, -64.984403
6000, -64.984167
6100, -64.983931
6200, -64.983697
6300, -64.983463
6400, -64.983230
6500, -64.982998
6600, -64.982767
6700, -64.982536
6800, -64.982306
6900, -64.982077
7000, -64.981849
7100, -64.981621
7200, -64.981394
7300, -64.981168
7400, -64.980943
7500, -64.980719
7600, -64.980495
7700, -64.980272
7800, -64.980050
7900, -64.979828
8000, -64.979607
8100, -64.979388
8200, -64.979168
8300, -64.978950
8400, -64.978732
8500, -64.978515
8600, -64.978299
8700, -64.978084
8800, -64.977869
8900, -64.977655
9000, -64.977442
9100, -64.977230
9200, -64.977018
9300, -64.976807
9400, -64.976597
9500, -64.976388
9600, -64.976179
9700, -64.975971
9800, -64.975764
9900, -64.975558
10000, -64.975353
10100, -64.975148
10200, -64.974944
10300, -64.974740
10400, -64.974538
10500, -64.974336
10600, -64.974135
10700, -64.973935
10800, -64.973736
10900, -64.973537
11000, -64.973339
11100, -64.973142
11200, -64.972945
11300, -64.972750
11400, -64.972555
11500, -64.972361
11600, -64.972167
11700, -64.971975
11800, -64.971783
11900, -64.971592
12000, -64.971402
12100, -64.971212
12200, -64.971023
12300, -64.970835
12400, -64.970648
12500, -64.970462
12600, -64.970276
12700, -64.970091
12800, -64.969907
12900, -64.969724
13000, -64.969541
13100, -64.969359
13200, -64.969178
13300, -64.968998
13400, -64.968818
13500, -64.968640
13600, -64.968462
13700, -64.968285
13800, -64.968108
13900, -64.967932
14000, -64.967758
14100, -64.967583
14200, -64.967410
14300, -64.967238
14400, -64.967066
14500, -64.966895
14600, -64.966725
14700, -64.966555
14800, -64.966386
14900, -64.966218
15000, -64.966051
15100, -64.965885
15200, -64.965719
15300, -64.965554
15400, -64.965390
15500, -64.965227
15600, -64.965065
15700, -64.964903
15800, -64.964742
15900, -64.964582
16000, -64.964422
16100, -64.964264
16200, -64.964106
16300, -64.963949
16400, -64.963792
16500, -64.963637
16600, -64.963482
16700, -64.963328
16800, -64.963175
16900, -64.963022
17000, -64.962871
17100, -64.962720
17200, -64.962570
17300, -64.962420
17400, -64.962272
17500, -64.962124
17600, -64.961977
17700, -64.961831
17800, -64.961685
17900, -64.961540
18000, -64.961397
18100, -64.961253
18200, -64.961111
18300, -64.960969
18400, -64.960828
18500, -64.960688
18600, -64.960549
18700, -64.960410
18800, -64.960273
18900, -64.960136
19000, -64.959999
19100, -64.959864
19200, -64.959729
19300, -64.959595
19400, -64.959462
19500, -64.959329
19600, -64.959198
19700, -64.959067
19800, -64.958937
19900, -64.958807
20000, -64.958679
20100, -64.958551
20200, -64.958424
20300, -64.958297
20400, -64.958172
20500, -64.958047
20600, -64.957923
20700, -64.957800
20800, -64.957677
20900, -64.957555
21000, -64.957434
21100, -64.957314
21200, -64.957195
21300, -64.957076
21400, -64.956958
21500, -64.956841
21600, -64.956724
21700, -64.956608
21800, -64.956493
21900, -64.956379
22000, -64.956266
22100, -64.956153
22200, -64.956041
22300, -64.955930
22400, -64.955819
22500, -64.955709
22600, -64.955600
22700, -64.955492
22800, -64.955385
22900, -64.955278
23000, -64.955172
23100, -64.955066
23200, -64.954962
23300, -64.954858
23400, -64.954755
23500, -64.954653
23600, -64.954551
23700, -64.954450
23800, -64.954350
23900, -64.954251
24000, -64.954152
24100, -64.954054
24200, -64.953957
24300, -64.953860
24400, -64.953765
24500, -64.953670
24600, -64.953575
24700, -64.953482
24800, -64.953389
24900, -64.953297
25000, -64.953205
25100, -64.953115
25200, -64.953025
25300, -64.952936
25400, -64.952847
25500, -64.952759
25600, -64.952672
25700, -64.952586
25800, -64.952500
25900, -64.952415
26000, -64.952331
26100, -64.952247
26200, -64.952165
26300, -64.952083
26400, -64.952001
26500, -64.951921
26600, -64.951841
26700, -64.951761
26800, -64.951683
26900, -64.951605
27000, -64.951528
27100, -64.951451
27200, -64.951375
27300, -64.951300
27400, -64.951226
27500, -64.951152
27600, -64.951079
27700, -64.951007
27800, -64.950935
27900, -64.950865
28000, -64.950794
28100, -64.950725
28200, -64.950656
28300, -64.950588
28400, -64.950520
28500, -64.950453
28600, -64.950387
28700, -64.950322
28800, -64.950257
28900, -64.950193
29000, -64.950130
29100, -64.950067
29200, -64.950005
29300, -64.949943
29400, -64.949883
29500, -64.949822
29600, -64.949763
29700, -64.949704
29800, -64.949646
29900, -64.949589
30000, -64.949532
30100, -64.949476
30200, -64.949420
30300, -64.949366
30400, -64.949312
30500, -64.949258
30600, -64.949205
30700, -64.949153
30800, -64.949102
30900, -64.949051
31000, -64.949000
31100, -64.948951
31200, -64.948902
31300, -64.948854
31400, -64.948806
31500, -64.948759
