# ./result/hh_euler_0410.txt
# dt = 410 [usec]
# t [usec], V [mV]
0, -65.000000
410, -64.998774
820, -64.997578
1230, -64.996408
1640, -64.995261
2050, -64.994136
2460, -64.993030
2870, -64.991942
3280, -64.990870
3690, -64.989814
4100, -64.988773
4510, -64.987746
4920, -64.986733
5330, -64.985734
5740, -64.984748
6150, -64.983775
6560, -64.982816
6970, -64.981869
7380, -64.980934
7790, -64.980013
8200, -64.979104
8610, -64.978208
9020, -64.977325
9430, -64.976455
9840, -64.975598
10250, -64.974753
10660, -64.973921
11070, -64.973103
11480, -64.972297
11890, -64.971504
12300, -64.970724
12710, -64.969957
13120, -64.969203
13530, -64.968463
13940, -64.967735
14350, -64.967021
14760, -64.966320
15170, -64.965631
15580, -64.964956
15990, -64.964295
16400, -64.963646
16810, -64.963010
17220, -64.962388
17630, -64.961779
18040, -64.961183
18450, -64.960600
18860, -64.960030
19270, -64.959473
19680, -64.958929
20090, -64.958398
20500, -64.957880
20910, -64.957375
21320, -64.956883
21730, -64.956404
22140, -64.955938
22550, -64.955484
22960, -64.955043
23370, -64.954614
23780, -64.954198
24190, -64.953794
24600, -64.953403
25010, -64.953025
25420, -64.952658
25830, -64.952304
26240, -64.951962
26650, -64.951631
27060, -64.951313
27470, -64.951007
27880, -64.950712
28290, -64.950429
28700, -64.950158
29110, -64.949898
29520, -64.949650
29930, -64.949412
30340, -64.949187
30750, -64.948972
31160, -64.948768
31570, -64.948575
31980, -64.948393
32390, -64.948221
32800, -64.948060
33210, -64.947910
33620, -64.947770
34030, -64.947640
34440, -64.947520
34850, -64.947410
35260, -64.947310
35670, -64.947219
36080, -64.947139
36490, -64.947068
36900, -64.947006
37310, -64.946953
37720, -64.946910
38130, -64.946875
38540, -64.946849
38950, -64.946833
39360, -64.946824
39770, -64.946824
40180, -64.946833
40590, -64.946850
41000, -64.946874
41410, -64.946907
41820, -64.946948
42230, -64.946996
42640, -64.947052
43050, -64.947115
43460, -64.947185
43870, -64.947263
44280, -64.947347
44690, -64.947439
45100, -64.947537
45510, -64.947642
45920, -64.947753
46330, -64.947870
