# ./result/hh_impl_0710.txt
# dt = 710 [usec]
# t [usec], V [mV]
0, -65.000000
710, -64.997898
1420, -64.995880
2130, -64.993934
2840, -64.992050
3550, -64.990221
4260, -64.988440
4970, -64.986705
5680, -64.985013
6390, -64.983362
7100, -64.981751
7810, -64.980178
8520, -64.978644
9230, -64.977148
9940, -64.975690
10650, -64.974269
11360, -64.972886
12070, -64.971541
12780, -64.970234
13490, -64.968964
14200, -64.967732
14910, -64.966539
15620, -64.965383
16330, -64.964265
17040, -64.963185
17750, -64.962143
18460, -64.961139
19170, -64.960172
19880, -64.959243
20590, -64.958351
21300, -64.957496
22010, -64.956678
22720, -64.955897
23430, -64.955153
24140, -64.954444
24850, -64.953771
25560, -64.953134
26270, -64.952532
26980, -64.951965
27690, -64.951432
28400, -64.950933
29110, -64.950467
29820, -64.950034
30530, -64.949634
31240, -64.949266
31950, -64.948929
32660, -64.948623
33370, -64.948348
34080, -64.948103
34790, -64.947887
35500, -64.947700
36210, -64.947540
36920, -64.947409
37630, -64.947304
38340, -64.947226
39050, -64.947174
39760, -64.947146
40470, -64.947143
41180, -64.947164
41890, -64.947208
42600, -64.947275
43310, -64.947363
44020, -64.947473
44730, -64.947603
45440, -64.947753
46150, -64.947922
46860, -64.948110
47570, -64.948316
48280, -64.948539
48990, -64.948779
49700, -64.949035
50410, -64.949306
51120, -64.949591
51830, -64.949891
52540, -64.950204
53250, -64.950530
53960, -64.950868
54670, -64.951217
55380, -64.951577
56090, -64.951948
56800, -64.952328
57510, -64.952717
58220, -64.953115
58930, -64.953521
59640, -64.953934
60350, -64.954353
61060, -64.954779
61770, -64.955211
62480, -64.955647
63190, -64.956088
63900, -64.956534
64610, -64.956982
65320, -64.957434
66030, -64.957888
66740, -64.958345
67450, -64.958803
68160, -64.959262
68870, -64.959722
69580, -64.960182
70290, -64.960642
71000, -64.961102
71710, -64.961560
72420, -64.962017
73130, -64.962473
73840, -64.962926
74550, -64.963377
75260, -64.963825
75970, -64.964270
76680, -64.964712
77390, -64.965150
78100, -64.965583
78810, -64.966013
79520, -64.966438
80230, -64.966858
80940, -64.967273
81650, -64.967682
82360, -64.968086
83070, -64.968484
83780, -64.968877
84490, -64.969263
85200, -64.969642
85910, -64.970015
86620, -64.970382
87330, -64.970741
88040, -64.971094
88750, -64.971439
89460, -64.971778
90170, -64.972108
90880, -64.972432
91590, -64.972747
92300, -64.973056
93010, -64.973356
93720, -64.973649
94430, -64.973933
95140, -64.974210
95850, -64.974479
96560, -64.974740
97270, -64.974993
97980, -64.975238
98690, -64.975476
99400, -64.975705
100110, -64.975926
100820, -64.976139
101530, -64.976344
102240, -64.976541
102950, -64.976730
103660, -64.976912
104370, -64.977085
105080, -64.977251
105790, -64.977409
106500, -64.977560
107210, -64.977703
107920, -64.977838
108630, -64.977966
109340, -64.978087
110050, -64.978201
110760, -64.978307
111470, -64.978406
112180, -64.978498
112890, -64.978584
113600, -64.978663
114310, -64.978735
115020, -64.978800
115730, -64.978859
116440, -64.978912
117150, -64.978959
117860, -64.978999
118570, -64.979034
119280, -64.979063
119990, -64.979086
120700, -64.979104
121410, -64.979116
122120, -64.979123
122830, -64.979125
123540, -64.979121
124250, -64.979113
124960, -64.979101
125670, -64.979083
126380, -64.979061
127090, -64.979035
127800, -64.979005
128510, -64.978971
129220, -64.978932
129930, -64.978890
130640, -64.978845
131350, -64.978796
132060, -64.978743
132770, -64.978688
133480, -64.978629
134190, -64.978567
134900, -64.978503
135610, -64.978436
136320, -64.978366
137030, -64.978294
137740, -64.978220
138450, -64.978143
139160, -64.978065
139870, -64.977984
140580, -64.977902
141290, -64.977818
142000, -64.977733
142710, -64.977646
143420, -64.977558
144130, -64.977469
144840, -64.977378
145550, -64.977287
146260, -64.977195
146970, -64.977102
147680, -64.977008
148390, -64.976914
149100, -64.976820
149810, -64.976725
150520, -64.976629
151230, -64.976534
151940, -64.976439
152650, -64.976343
153360, -64.976248
154070, -64.976153
154780, -64.976058
155490, -64.975964
156200, -64.975870
156910, -64.975776
157620, -64.975683
158330, -64.975591
159040, -64.975499
159750, -64.975408
160460, -64.975318
161170, -64.975229
161880, -64.975141
162590, -64.975054
163300, -64.974968
164010, -64.974883
164720, -64.974799
165430, -64.974716
166140, -64.974635
166850, -64.974554
167560, -64.974476
168270, -64.974398
168980, -64.974322
169690, -64.974247
170400, -64.974174
171110, -64.974102
171820, -64.974032
172530, -64.973963
173240, -64.973896
173950, -64.973830
174660, -64.973766
175370, -64.973703
176080, -64.973643
176790, -64.973583
177500, -64.973526
178210, -64.973470
178920, -64.973415
179630, -64.973363
180340, -64.973312
181050, -64.973262
181760, -64.973215
182470, -64.973169
183180, -64.973124
183890, -64.973082
184600, -64.973041
185310, -64.973001
186020, -64.972963
186730, -64.972927
187440, -64.972893
188150, -64.972860
188860, -64.972828
189570, -64.972799
190280, -64.972770
190990, -64.972744
191700, -64.972719
192410, -64.972695
193120, -64.972673
193830, -64.972652
194540, -64.972633
195250, -64.972615
195960, -64.972599
196670, -64.972584
197380, -64.972570
198090, -64.972558
198800, -64.972547
199510, -64.972537
200220, -64.972529
200930, -64.972522
201640, -64.972516
202350, -64.972511
203060, -64.972507
203770, -64.972505
204480, -64.972503
205190, -64.972503
205900, -64.972504
206610, -64.972505
207320, -64.972508
208030, -64.972512
208740, -64.972517
209450, -64.972522
210160, -64.972528
210870, -64.972536
211580, -64.972544
212290, -64.972553
213000, -64.972562
213710, -64.972573
214420, -64.972584
215130, -64.972596
215840, -64.972608
216550, -64.972621
217260, -64.972634
217970, -64.972649
218680, -64.972663
219390, -64.972679
220100, -64.972694
220810, -64.972710
221520, -64.972727
222230, -64.972744
222940, -64.972761
223650, -64.972779
224360, -64.972797
225070, -64.972815
225780, -64.972834
226490, -64.972853
227200, -64.972872
227910, -64.972891
228620, -64.972910
229330, -64.972930
230040, -64.972950
230750, -64.972969
231460, -64.972989
232170, -64.973009
232880, -64.973030
233590, -64.973050
234300, -64.973070
235010, -64.973090
235720, -64.973110
236430, -64.973130
237140, -64.973150
237850, -64.973170
238560, -64.973190
239270, -64.973210
239980, -64.973229
240690, -64.973249
241400, -64.973268
242110, -64.973288
242820, -64.973307
243530, -64.973325
244240, -64.973344
244950, -64.973363
245660, -64.973381
246370, -64.973399
247080, -64.973417
247790, -64.973434
248500, -64.973451
249210, -64.973468
249920, -64.973485
250630, -64.973502
251340, -64.973518
252050, -64.973534
252760, -64.973549
253470, -64.973564
254180, -64.973579
254890, -64.973594
255600, -64.973608
256310, -64.973622
257020, -64.973636
257730, -64.973649
258440, -64.973662
259150, -64.973675
259860, -64.973687
260570, -64.973699
261280, -64.973710
261990, -64.973722
262700, -64.973733
263410, -64.973743
264120, -64.973753
264830, -64.973763
265540, -64.973773
266250, -64.973782
266960, -64.973791
267670, -64.973799
268380, -64.973807
269090, -64.973815
269800, -64.973822
270510, -64.973830
271220, -64.973836
271930, -64.973843
272640, -64.973849
273350, -64.973855
274060, -64.973860
274770, -64.973865
275480, -64.973870
276190, -64.973875
276900, -64.973879
277610, -64.973883
278320, -64.973886
279030, -64.973890
279740, -64.973893
280450, -64.973895
281160, -64.973898
281870, -64.973900
282580, -64.973902
283290, -64.973904
284000, -64.973905
284710, -64.973906
285420, -64.973907
286130, -64.973908
286840, -64.973909
287550, -64.973909
288260, -64.973909
288970, -64.973909
289680, -64.973908
290390, -64.973908
291100, -64.973907
291810, -64.973906
292520, -64.973905
293230, -64.973903
293940, -64.973902
294650, -64.973900
295360, -64.973898
296070, -64.973896
296780, -64.973894
297490, -64.973892
298200, -64.973889
298910, -64.973887
299620, -64.973884
300330, -64.973881
301040, -64.973878
301750, -64.973875
302460, -64.973872
303170, -64.973869
303880, -64.973865
304590, -64.973862
305300, -64.973859
306010, -64.973855
306720, -64.973851
307430, -64.973848
308140, -64.973844
308850, -64.973840
309560, -64.973836
310270, -64.973832
310980, -64.973828
311690, -64.973824
312400, -64.973820
313110, -64.973816
313820, -64.973812
