# ./result/hh_cnexp_0960.txt
# dt = 960 [usec]
# t [usec], V [mV]
0, -65.000000
960, -64.997181
1920, -64.994503
2880, -64.991938
3840, -64.989467
4800, -64.987078
5760, -64.984767
6720, -64.982527
7680, -64.980359
8640, -64.978261
9600, -64.976232
10560, -64.974273
11520, -64.972384
12480, -64.970564
13440, -64.968816
14400, -64.967138
15360, -64.965531
16320, -64.963995
17280, -64.962530
18240, -64.961135
19200, -64.959811
20160, -64.958558
21120, -64.957374
22080, -64.956259
23040, -64.955213
24000, -64.954235
24960, -64.953324
25920, -64.952480
26880, -64.951700
27840, -64.950985
28800, -64.950333
29760, -64.949743
30720, -64.949214
31680, -64.948745
32640, -64.948333
33600, -64.947978
34560, -64.947679
35520, -64.947433
36480, -64.947240
37440, -64.947098
38400, -64.947005
39360, -64.946959
40320, -64.946960
41280, -64.947005
42240, -64.947092
43200, -64.947221
44160, -64.947389
45120, -64.947595
46080, -64.947837
47040, -64.948113
48000, -64.948421
48960, -64.948761
49920, -64.949130
50880, -64.949526
51840, -64.949949
52800, -64.950396
53760, -64.950865
54720, -64.951356
55680, -64.951866
56640, -64.952394
57600, -64.952939
58560, -64.953498
59520, -64.954071
60480, -64.954656
61440, -64.955252
62400, -64.955856
63360, -64.956469
64320, -64.957088
65280, -64.957713
66240, -64.958342
67200, -64.958973
68160, -64.959607
69120, -64.960240
70080, -64.960874
71040, -64.961506
72000, -64.962135
72960, -64.962761
73920, -64.963382
74880, -64.963998
75840, -64.964608
76800, -64.965211
77760, -64.965806
78720, -64.966392
79680, -64.966970
80640, -64.967538
81600, -64.968095
82560, -64.968642
83520, -64.969177
84480, -64.969700
85440, -64.970211
86400, -64.970709
87360, -64.971194
88320, -64.971666
89280, -64.972123
90240, -64.972567
91200, -64.972996
92160, -64.973411
93120, -64.973811
94080, -64.974196
95040, -64.974567
96000, -64.974922
96960, -64.975262
97920, -64.975588
98880, -64.975898
99840, -64.976193
100800, -64.976473
101760, -64.976739
102720, -64.976989
103680, -64.977225
104640, -64.977446
105600, -64.977653
106560, -64.977845
107520, -64.978024
108480, -64.978188
109440, -64.978339
110400, -64.978477
111360, -64.978601
112320, -64.978713
113280, -64.978812
114240, -64.978899
115200, -64.978974
116160, -64.979037
117120, -64.979089
118080, -64.979130
119040, -64.979160
120000, -64.979180
120960, -64.979190
121920, -64.979190
122880, -64.979181
123840, -64.979163
124800, -64.979136
125760, -64.979101
126720, -64.979058
127680, -64.979008
128640, -64.978950
129600, -64.978886
130560, -64.978815
131520, -64.978738
132480, -64.978655
133440, -64.978567
134400, -64.978474
135360, -64.978376
136320, -64.978273
137280, -64.978167
138240, -64.978057
139200, -64.977943
140160, -64.977826
141120, -64.977707
142080, -64.977585
143040, -64.977461
144000, -64.977335
144960, -64.977207
145920, -64.977078
146880, -64.976948
147840, -64.976817
148800, -64.976685
149760, -64.976553
150720, -64.976421
151680, -64.976289
152640, -64.976157
153600, -64.976026
154560, -64.975896
155520, -64.975767
156480, -64.975638
157440, -64.975511
158400, -64.975386
159360, -64.975262
160320, -64.975140
161280, -64.975019
162240, -64.974901
163200, -64.974785
164160, -64.974671
165120, -64.974560
166080, -64.974451
167040, -64.974345
168000, -64.974241
168960, -64.974140
169920, -64.974042
170880, -64.973947
171840, -64.973855
172800, -64.973765
173760, -64.973679
174720, -64.973596
175680, -64.973516
176640, -64.973439
177600, -64.973365
178560, -64.973294
179520, -64.973226
180480, -64.973162
181440, -64.973101
182400, -64.973042
183360, -64.972987
184320, -64.972935
185280, -64.972887
186240, -64.972841
187200, -64.972798
188160, -64.972758
189120, -64.972721
190080, -64.972687
191040, -64.972656
192000, -64.972627
192960, -64.972602
193920, -64.972579
194880, -64.972558
195840, -64.972540
196800, -64.972525
197760, -64.972512
198720, -64.972502
199680, -64.972494
200640, -64.972488
201600, -64.972484
202560, -64.972482
203520, -64.972483
204480, -64.972485
205440, -64.972489
206400, -64.972495
207360, -64.972503
208320, -64.972512
209280, -64.972523
210240, -64.972536
211200, -64.972549
212160, -64.972565
213120, -64.972581
214080, -64.972599
215040, -64.972618
216000, -64.972638
216960, -64.972659
217920, -64.972680
218880, -64.972703
219840, -64.972727
220800, -64.972751
221760, -64.972776
222720, -64.972801
223680, -64.972827
224640, -64.972853
225600, -64.972880
226560, -64.972907
227520, -64.972935
228480, -64.972962
229440, -64.972990
230400, -64.973018
231360, -64.973046
232320, -64.973074
233280, -64.973102
234240, -64.973130
235200, -64.973158
236160, -64.973185
237120, -64.973213
238080, -64.973240
239040, -64.973267
240000, -64.973294
240960, -64.973320
241920, -64.973346
242880, -64.973371
243840, -64.973397
244800, -64.973421
245760, -64.973445
246720, -64.973469
247680, -64.973492
248640, -64.973515
249600, -64.973537
250560, -64.973558
251520, -64.973579
252480, -64.973599
253440, -64.973619
254400, -64.973638
255360, -64.973656
256320, -64.973674
257280, -64.973691
258240, -64.973707
259200, -64.973723
260160, -64.973738
261120, -64.973753
262080, -64.973766
263040, -64.973780
264000, -64.973792
264960, -64.973804
265920, -64.973815
266880, -64.973825
267840, -64.973835
268800, -64.973844
269760, -64.973853
270720, -64.973861
271680, -64.973868
272640, -64.973875
273600, -64.973881
274560, -64.973887
275520, -64.973892
276480, -64.973896
277440, -64.973900
278400, -64.973904
279360, -64.973907
280320, -64.973909
281280, -64.973911
282240, -64.973912
283200, -64.973913
284160, -64.973914
285120, -64.973914
286080, -64.973914
