# ./result/hh_impl_0420.txt
# dt = 420 [usec]
# t [usec], V [mV]
0, -65.000000
420, -64.998744
840, -64.997521
1260, -64.996325
1680, -64.995156
2100, -64.994009
2520, -64.992885
2940, -64.991779
3360, -64.990692
3780, -64.989623
4200, -64.988570
4620, -64.987533
5040, -64.986510
5460, -64.985503
5880, -64.984510
6300, -64.983531
6720, -64.982566
7140, -64.981615
7560, -64.980677
7980, -64.979752
8400, -64.978841
8820, -64.977943
9240, -64.977059
9660, -64.976188
10080, -64.975330
10500, -64.974485
10920, -64.973654
11340, -64.972836
11760, -64.972031
12180, -64.971240
12600, -64.970462
13020, -64.969697
13440, -64.968945
13860, -64.968207
14280, -64.967483
14700, -64.966771
15120, -64.966074
15540, -64.965389
15960, -64.964718
16380, -64.964060
16800, -64.963416
17220, -64.962785
17640, -64.962168
18060, -64.961564
18480, -64.960973
18900, -64.960395
19320, -64.959831
19740, -64.959280
20160, -64.958742
20580, -64.958218
21000, -64.957706
21420, -64.957208
21840, -64.956723
22260, -64.956250
22680, -64.955791
23100, -64.955344
23520, -64.954911
23940, -64.954490
24360, -64.954082
24780, -64.953686
25200, -64.953303
25620, -64.952932
26040, -64.952574
26460, -64.952228
26880, -64.951895
27300, -64.951573
27720, -64.951264
28140, -64.950966
28560, -64.950681
28980, -64.950407
29400, -64.950145
29820, -64.949894
30240, -64.949655
30660, -64.949427
31080, -64.949211
31500, -64.949006
31920, -64.948811
32340, -64.948628
32760, -64.948456
33180, -64.948294
33600, -64.948143
34020, -64.948002
34440, -64.947872
34860, -64.947752
35280, -64.947642
35700, -64.947542
36120, -64.947452
36540, -64.947371
36960, -64.947300
37380, -64.947239
37800, -64.947187
38220, -64.947145
38640, -64.947111
39060, -64.947086
39480, -64.947071
39900, -64.947064
40320, -64.947065
40740, -64.947075
41160, -64.947093
41580, -64.947119
42000, -64.947154
42420, -64.947196
42840, -64.947246
43260, -64.947304
43680, -64.947369
44100, -64.947441
44520, -64.947521
44940, -64.947608
45360, -64.947701
45780, -64.947802
46200, -64.947909
46620, -64.948022
47040, -64.948142
47460, -64.948268
47880, -64.948400
48300, -64.948538
48720, -64.948682
49140, -64.948832
49560, -64.948987
49980, -64.949148
50400, -64.949314
50820, -64.949485
51240, -64.949660
51660, -64.949841
52080, -64.950027
52500, -64.950217
52920, -64.950412
53340, -64.950610
53760, -64.950814
54180, -64.951021
54600, -64.951232
55020, -64.951447
55440, -64.951665
55860, -64.951887
56280, -64.952113
56700, -64.952342
57120, -64.952574
57540, -64.952809
57960, -64.953047
58380, -64.953288
58800, -64.953531
59220, -64.953777
59640, -64.954025
60060, -64.954276
60480, -64.954529
60900, -64.954784
61320, -64.955041
61740, -64.955300
62160, -64.955561
62580, -64.955823
63000, -64.956087
63420, -64.956352
63840, -64.956618
64260, -64.956886
64680, -64.957155
65100, -64.957425
65520, -64.957695
65940, -64.957967
66360, -64.958239
66780, -64.958512
67200, -64.958785
67620, -64.959059
68040, -64.959333
68460, -64.959607
68880, -64.959881
69300, -64.960156
69720, -64.960430
70140, -64.960704
70560, -64.960978
70980, -64.961252
71400, -64.961525
71820, -64.961798
72240, -64.962070
72660, -64.962341
73080, -64.962612
73500, -64.962882
73920, -64.963152
74340, -64.963420
74760, -64.963687
75180, -64.963953
75600, -64.964218
76020, -64.964482
76440, -64.964745
76860, -64.965006
77280, -64.965266
77700, -64.965524
78120, -64.965781
78540, -64.966036
78960, -64.966290
79380, -64.966542
79800, -64.966792
80220, -64.967041
80640, -64.967287
81060, -64.967532
81480, -64.967774
81900, -64.968015
82320, -64.968254
82740, -64.968490
83160, -64.968725
83580, -64.968957
84000, -64.969187
84420, -64.969415
84840, -64.969641
85260, -64.969864
85680, -64.970085
86100, -64.970303
86520, -64.970519
86940, -64.970733
87360, -64.970944
87780, -64.971153
88200, -64.971359
88620, -64.971563
89040, -64.971764
89460, -64.971962
89880, -64.972158
90300, -64.972351
90720, -64.972541
91140, -64.972729
91560, -64.972914
91980, -64.973096
92400, -64.973276
92820, -64.973453
93240, -64.973627
93660, -64.973798
94080, -64.973966
94500, -64.974132
94920, -64.974295
95340, -64.974455
95760, -64.974612
96180, -64.974767
96600, -64.974918
97020, -64.975067
97440, -64.975213
97860, -64.975356
98280, -64.975496
98700, -64.975634
99120, -64.975768
99540, -64.975900
99960, -64.976029
100380, -64.976155
100800, -64.976279
101220, -64.976399
101640, -64.976517
102060, -64.976632
102480, -64.976744
102900, -64.976853
103320, -64.976959
103740, -64.977063
104160, -64.977164
104580, -64.977262
105000, -64.977358
105420, -64.977451
105840, -64.977541
106260, -64.977628
106680, -64.977713
107100, -64.977795
107520, -64.977874
107940, -64.977951
108360, -64.978025
108780, -64.978097
109200, -64.978166
109620, -64.978232
110040, -64.978296
110460, -64.978358
110880, -64.978417
111300, -64.978473
111720, -64.978527
112140, -64.978579
112560, -64.978628
112980, -64.978675
113400, -64.978719
113820, -64.978761
114240, -64.978801
114660, -64.978838
115080, -64.978874
115500, -64.978907
115920, -64.978937
116340, -64.978966
116760, -64.978992
117180, -64.979017
117600, -64.979039
118020, -64.979059
118440, -64.979077
118860, -64.979093
119280, -64.979107
119700, -64.979119
120120, -64.979129
120540, -64.979137
120960, -64.979143
121380, -64.979148
121800, -64.979150
122220, -64.979151
122640, -64.979150
123060, -64.979147
123480, -64.979143
123900, -64.979136
124320, -64.979128
124740, -64.979119
125160, -64.979108
125580, -64.979095
126000, -64.979081
126420, -64.979065
126840, -64.979048
127260, -64.979029
127680, -64.979009
128100, -64.978988
128520, -64.978965
128940, -64.978940
129360, -64.978915
129780, -64.978888
130200, -64.978860
130620, -64.978831
131040, -64.978800
131460, -64.978768
131880, -64.978736
132300, -64.978702
132720, -64.978667
133140, -64.978631
133560, -64.978593
133980, -64.978555
134400, -64.978516
134820, -64.978476
135240, -64.978435
135660, -64.978394
136080, -64.978351
136500, -64.978307
136920, -64.978263
137340, -64.978218
137760, -64.978172
138180, -64.978126
138600, -64.978079
139020, -64.978031
139440, -64.977982
139860, -64.977933
140280, -64.977883
140700, -64.977833
141120, -64.977782
141540, -64.977731
141960, -64.977679
142380, -64.977626
142800, -64.977574
143220, -64.977520
143640, -64.977467
144060, -64.977413
144480, -64.977359
144900, -64.977304
145320, -64.977249
145740, -64.977194
146160, -64.977138
146580, -64.977082
147000, -64.977026
147420, -64.976970
147840, -64.976914
148260, -64.976858
148680, -64.976801
149100, -64.976744
149520, -64.976687
149940, -64.976631
150360, -64.976574
150780, -64.976517
151200, -64.976460
151620, -64.976403
152040, -64.976346
152460, -64.976289
152880, -64.976232
153300, -64.976175
153720, -64.976119
154140, -64.976062
154560, -64.976006
154980, -64.975949
155400, -64.975893
155820, -64.975837
156240, -64.975781
156660, -64.975726
157080, -64.975670
157500, -64.975615
157920, -64.975560
158340, -64.975506
158760, -64.975451
159180, -64.975397
159600, -64.975343
160020, -64.975290
160440, -64.975237
160860, -64.975184
161280, -64.975132
161700, -64.975079
162120, -64.975028
162540, -64.974976
162960, -64.974925
163380, -64.974875
163800, -64.974825
164220, -64.974775
164640, -64.974726
165060, -64.974677
165480, -64.974628
165900, -64.974580
166320, -64.974533
166740, -64.974486
167160, -64.974439
167580, -64.974393
168000, -64.974347
168420, -64.974302
168840, -64.974258
169260, -64.974214
169680, -64.974170
170100, -64.974127
170520, -64.974085
170940, -64.974043
171360, -64.974001
171780, -64.973960
172200, -64.973920
172620, -64.973880
173040, -64.973841
173460, -64.973802
173880, -64.973764
174300, -64.973727
174720, -64.973690
175140, -64.973653
175560, -64.973618
175980, -64.973582
176400, -64.973548
176820, -64.973514
177240, -64.973480
177660, -64.973447
178080, -64.973415
178500, -64.973383
178920, -64.973352
179340, -64.973322
179760, -64.973292
180180, -64.973262
180600, -64.973234
181020, -64.973205
181440, -64.973178
181860, -64.973151
182280, -64.973124
182700, -64.973099
183120, -64.973073
183540, -64.973049
183960, -64.973025
184380, -64.973001
184800, -64.972978
185220, -64.972956
185640, -64.972934
186060, -64.972913
186480, -64.972892
186900, -64.972872
187320, -64.972853
187740, -64.972834
188160, -64.972816
188580, -64.972798
189000, -64.972781
189420, -64.972764
189840, -64.972748
190260, -64.972732
190680, -64.972717
191100, -64.972703
191520, -64.972689
191940, -64.972675
192360, -64.972662
192780, -64.972650
193200, -64.972638
193620, -64.972627
194040, -64.972616
194460, -64.972605
194880, -64.972596
195300, -64.972586
195720, -64.972577
196140, -64.972569
196560, -64.972561
196980, -64.972554
197400, -64.972547
197820, -64.972540
198240, -64.972534
198660, -64.972529
199080, -64.972523
199500, -64.972519
199920, -64.972515
200340, -64.972511
200760, -64.972507
201180, -64.972504
201600, -64.972502
202020, -64.972500
202440, -64.972498
202860, -64.972497
203280, -64.972496
203700, -64.972495
204120, -64.972495
204540, -64.972495
204960, -64.972496
205380, -64.972497
205800, -64.972498
206220, -64.972499
206640, -64.972501
207060, -64.972504
207480, -64.972506
207900, -64.972509
208320, -64.972513
208740, -64.972516
209160, -64.972520
209580, -64.972524
210000, -64.972529
210420, -64.972534
210840, -64.972539
211260, -64.972544
211680, -64.972550
212100, -64.972556
212520, -64.972562
212940, -64.972568
