# ./result/hh_impl_0220.txt
# dt = 220 [usec]
# t [usec], V [mV]
0, -65.000000
220, -64.999338
440, -64.998685
660, -64.998041
880, -64.997405
1100, -64.996776
1320, -64.996155
1540, -64.995541
1760, -64.994933
1980, -64.994332
2200, -64.993736
2420, -64.993146
2640, -64.992562
2860, -64.991982
3080, -64.991408
3300, -64.990839
3520, -64.990274
3740, -64.989714
3960, -64.989158
4180, -64.988607
4400, -64.988060
4620, -64.987518
4840, -64.986979
5060, -64.986444
5280, -64.985914
5500, -64.985387
5720, -64.984865
5940, -64.984346
6160, -64.983831
6380, -64.983319
6600, -64.982812
6820, -64.982308
7040, -64.981808
7260, -64.981312
7480, -64.980820
7700, -64.980331
7920, -64.979846
8140, -64.979364
8360, -64.978886
8580, -64.978412
8800, -64.977941
9020, -64.977475
9240, -64.977011
9460, -64.976552
9680, -64.976096
9900, -64.975644
10120, -64.975195
10340, -64.974750
10560, -64.974309
10780, -64.973871
11000, -64.973437
11220, -64.973007
11440, -64.972580
11660, -64.972157
11880, -64.971738
12100, -64.971322
12320, -64.970910
12540, -64.970502
12760, -64.970097
12980, -64.969696
13200, -64.969299
13420, -64.968906
13640, -64.968516
13860, -64.968130
14080, -64.967747
14300, -64.967368
14520, -64.966993
14740, -64.966622
14960, -64.966254
15180, -64.965891
15400, -64.965530
15620, -64.965174
15840, -64.964821
16060, -64.964472
16280, -64.964126
16500, -64.963785
16720, -64.963447
16940, -64.963112
17160, -64.962782
17380, -64.962455
17600, -64.962132
17820, -64.961812
18040, -64.961496
18260, -64.961184
18480, -64.960875
18700, -64.960571
18920, -64.960269
19140, -64.959972
19360, -64.959678
19580, -64.959388
19800, -64.959102
20020, -64.958819
20240, -64.958540
20460, -64.958264
20680, -64.957992
20900, -64.957724
21120, -64.957459
21340, -64.957198
21560, -64.956941
21780, -64.956687
22000, -64.956437
22220, -64.956190
22440, -64.955947
22660, -64.955707
22880, -64.955471
23100, -64.955239
23320, -64.955010
23540, -64.954785
23760, -64.954563
23980, -64.954345
24200, -64.954130
24420, -64.953918
24640, -64.953711
24860, -64.953506
25080, -64.953305
25300, -64.953108
25520, -64.952914
25740, -64.952723
25960, -64.952536
26180, -64.952353
26400, -64.952172
26620, -64.951995
26840, -64.951822
27060, -64.951651
27280, -64.951485
27500, -64.951321
27720, -64.951161
27940, -64.951004
28160, -64.950850
28380, -64.950700
28600, -64.950553
28820, -64.950409
29040, -64.950268
29260, -64.950131
29480, -64.949997
29700, -64.949866
29920, -64.949738
30140, -64.949613
30360, -64.949492
30580, -64.949373
30800, -64.949258
31020, -64.949146
31240, -64.949037
31460, -64.948931
31680, -64.948828
31900, -64.948728
32120, -64.948631
32340, -64.948537
32560, -64.948446
32780, -64.948358
33000, -64.948273
33220, -64.948191
33440, -64.948112
33660, -64.948036
33880, -64.947963
34100, -64.947892
34320, -64.947824
34540, -64.947760
34760, -64.947698
34980, -64.947639
35200, -64.947582
35420, -64.947529
35640, -64.947478
35860, -64.947430
36080, -64.947384
36300, -64.947341
36520, -64.947301
36740, -64.947264
36960, -64.947229
37180, -64.947197
37400, -64.947167
37620, -64.947140
37840, -64.947116
38060, -64.947094
38280, -64.947074
38500, -64.947058
38720, -64.947043
38940, -64.947031
39160, -64.947022
39380, -64.947015
39600, -64.947010
39820, -64.947008
40040, -64.947008
40260, -64.947010
40480, -64.947015
40700, -64.947022
40920, -64.947031
41140, -64.947043
41360, -64.947057
41580, -64.947073
41800, -64.947091
42020, -64.947112
42240, -64.947134
42460, -64.947159
42680, -64.947186
42900, -64.947215
43120, -64.947246
43340, -64.947280
43560, -64.947315
43780, -64.947352
44000, -64.947391
