# ./result/hh_euler_0070.txt
# dt = 70 [usec]
# t [usec], V [mV]
0, -65.000000
70, -64.999788
140, -64.999577
210, -64.999368
280, -64.999159
350, -64.998951
420, -64.998744
490, -64.998538
560, -64.998332
630, -64.998128
700, -64.997924
770, -64.997721
840, -64.997519
910, -64.997318
980, -64.997117
1050, -64.996918
1120, -64.996719
1190, -64.996520
1260, -64.996323
1330, -64.996126
1400, -64.995930
1470, -64.995734
1540, -64.995539
1610, -64.995345
1680, -64.995151
1750, -64.994958
1820, -64.994766
1890, -64.994574
1960, -64.994383
2030, -64.994192
2100, -64.994002
2170, -64.993813
2240, -64.993624
2310, -64.993436
2380, -64.993248
2450, -64.993061
2520, -64.992874
2590, -64.992688
2660, -64.992502
2730, -64.992317
2800, -64.992133
2870, -64.991948
2940, -64.991765
3010, -64.991582
3080, -64.991399
3150, -64.991217
3220, -64.991035
3290, -64.990854
3360, -64.990673
3430, -64.990493
3500, -64.990313
3570, -64.990134
3640, -64.989955
3710, -64.989777
3780, -64.989599
3850, -64.989421
3920, -64.989244
3990, -64.989067
4060, -64.988891
4130, -64.988715
4200, -64.988540
4270, -64.988365
4340, -64.988190
4410, -64.988016
4480, -64.987843
4550, -64.987669
4620, -64.987496
4690, -64.987324
4760, -64.987152
4830, -64.986980
4900, -64.986809
4970, -64.986638
5040, -64.986468
5110, -64.986298
5180, -64.986128
5250, -64.985959
5320, -64.985790
5390, -64.985622
5460, -64.985454
5530, -64.985286
5600, -64.985119
5670, -64.984952
5740, -64.984785
5810, -64.984619
5880, -64.984453
5950, -64.984288
6020, -64.984123
6090, -64.983958
6160, -64.983794
6230, -64.983630
6300, -64.983467
6370, -64.983304
6440, -64.983141
6510, -64.982979
6580, -64.982817
6650, -64.982656
6720, -64.982494
6790, -64.982334
6860, -64.982173
6930, -64.982013
7000, -64.981853
7070, -64.981694
7140, -64.981535
7210, -64.981377
7280, -64.981219
7350, -64.981061
7420, -64.980903
7490, -64.980746
7560, -64.980590
7630, -64.980433
7700, -64.980277
7770, -64.980122
7840, -64.979967
7910, -64.979812
7980, -64.979657
8050, -64.979503
8120, -64.979350
8190, -64.979196
8260, -64.979043
8330, -64.978891
8400, -64.978739
8470, -64.978587
8540, -64.978435
8610, -64.978284
8680, -64.978134
8750, -64.977983
8820, -64.977833
8890, -64.977684
8960, -64.977534
9030, -64.977385
9100, -64.977237
9170, -64.977089
9240, -64.976941
9310, -64.976794
9380, -64.976647
9450, -64.976500
9520, -64.976354
9590, -64.976208
9660, -64.976062
9730, -64.975917
9800, -64.975772
9870, -64.975628
9940, -64.975484
10010, -64.975340
10080, -64.975197
10150, -64.975054
10220, -64.974911
10290, -64.974769
10360, -64.974627
10430, -64.974486
10500, -64.974345
10570, -64.974204
10640, -64.974064
10710, -64.973924
10780, -64.973784
10850, -64.973645
10920, -64.973506
10990, -64.973368
11060, -64.973230
11130, -64.973092
11200, -64.972955
11270, -64.972818
11340, -64.972681
11410, -64.972545
11480, -64.972409
11550, -64.972274
11620, -64.972139
11690, -64.972004
11760, -64.971870
11830, -64.971736
11900, -64.971602
11970, -64.971469
12040, -64.971336
12110, -64.971204
12180, -64.971072
12250, -64.970940
12320, -64.970809
12390, -64.970678
12460, -64.970547
12530, -64.970417
12600, -64.970287
12670, -64.970158
12740, -64.970029
12810, -64.969900
12880, -64.969772
12950, -64.969644
13020, -64.969516
13090, -64.969389
13160, -64.969262
13230, -64.969136
13300, -64.969010
13370, -64.968884
13440, -64.968759
13510, -64.968634
13580, -64.968509
13650, -64.968385
13720, -64.968261
13790, -64.968138
13860, -64.968015
13930, -64.967892
14000, -64.967770
14070, -64.967648
14140, -64.967526
14210, -64.967405
14280, -64.967284
14350, -64.967164
14420, -64.967044
14490, -64.966924
14560, -64.966805
14630, -64.966686
14700, -64.966568
14770, -64.966450
14840, -64.966332
14910, -64.966215
14980, -64.966098
15050, -64.965981
15120, -64.965865
15190, -64.965749
15260, -64.965633
15330, -64.965518
15400, -64.965404
15470, -64.965289
15540, -64.965175
15610, -64.965062
15680, -64.964949
15750, -64.964836
15820, -64.964723
15890, -64.964611
15960, -64.964500
16030, -64.964388
16100, -64.964277
16170, -64.964167
16240, -64.964057
16310, -64.963947
16380, -64.963838
16450, -64.963729
16520, -64.963620
16590, -64.963512
16660, -64.963404
16730, -64.963296
16800, -64.963189
16870, -64.963082
16940, -64.962976
17010, -64.962870
17080, -64.962764
17150, -64.962659
17220, -64.962554
17290, -64.962450
17360, -64.962346
17430, -64.962242
17500, -64.962139
17570, -64.962036
17640, -64.961933
17710, -64.961831
17780, -64.961729
17850, -64.961628
17920, -64.961526
17990, -64.961426
18060, -64.961325
18130, -64.961225
18200, -64.961126
18270, -64.961027
18340, -64.960928
18410, -64.960829
18480, -64.960731
18550, -64.960634
18620, -64.960536
18690, -64.960439
18760, -64.960343
18830, -64.960247
18900, -64.960151
18970, -64.960055
19040, -64.959960
19110, -64.959866
19180, -64.959771
19250, -64.959677
19320, -64.959584
19390, -64.959491
19460, -64.959398
19530, -64.959305
19600, -64.959213
19670, -64.959122
19740, -64.959030
