# ./result/hh_runge_0080.txt
# dt = 80 [usec]
# t [usec], V [mV]
0, -65.000000
80, -64.999758
160, -64.999517
240, -64.999278
320, -64.999040
400, -64.998803
480, -64.998567
560, -64.998332
640, -64.998099
720, -64.997866
800, -64.997635
880, -64.997404
960, -64.997175
1040, -64.996946
1120, -64.996719
1200, -64.996492
1280, -64.996267
1360, -64.996042
1440, -64.995818
1520, -64.995595
1600, -64.995373
1680, -64.995152
1760, -64.994931
1840, -64.994712
1920, -64.994493
2000, -64.994275
2080, -64.994057
2160, -64.993841
2240, -64.993625
2320, -64.993410
2400, -64.993196
2480, -64.992982
2560, -64.992769
2640, -64.992557
2720, -64.992345
2800, -64.992134
2880, -64.991924
2960, -64.991714
3040, -64.991505
3120, -64.991297
3200, -64.991090
3280, -64.990882
3360, -64.990676
3440, -64.990470
3520, -64.990265
3600, -64.990060
3680, -64.989856
3760, -64.989653
3840, -64.989450
3920, -64.989248
4000, -64.989046
4080, -64.988845
4160, -64.988644
4240, -64.988444
4320, -64.988245
4400, -64.988046
4480, -64.987847
4560, -64.987650
4640, -64.987452
4720, -64.987256
4800, -64.987059
4880, -64.986864
4960, -64.986669
5040, -64.986474
5120, -64.986280
5200, -64.986086
5280, -64.985893
5360, -64.985701
5440, -64.985509
5520, -64.985317
5600, -64.985126
5680, -64.984936
5760, -64.984746
5840, -64.984556
5920, -64.984367
6000, -64.984179
6080, -64.983991
6160, -64.983803
6240, -64.983616
6320, -64.983430
6400, -64.983244
6480, -64.983058
6560, -64.982873
6640, -64.982689
6720, -64.982505
6800, -64.982321
6880, -64.982138
6960, -64.981956
7040, -64.981774
7120, -64.981592
7200, -64.981411
7280, -64.981231
7360, -64.981050
7440, -64.980871
7520, -64.980692
7600, -64.980513
7680, -64.980335
7760, -64.980157
7840, -64.979980
7920, -64.979803
8000, -64.979627
8080, -64.979452
8160, -64.979276
8240, -64.979102
8320, -64.978927
8400, -64.978754
8480, -64.978580
8560, -64.978408
8640, -64.978235
8720, -64.978063
8800, -64.977892
8880, -64.977721
8960, -64.977551
9040, -64.977381
9120, -64.977212
9200, -64.977043
9280, -64.976874
9360, -64.976706
9440, -64.976539
9520, -64.976372
9600, -64.976205
9680, -64.976039
9760, -64.975874
9840, -64.975709
9920, -64.975544
10000, -64.975380
10080, -64.975216
10160, -64.975053
10240, -64.974891
10320, -64.974729
10400, -64.974567
10480, -64.974406
10560, -64.974245
10640, -64.974085
10720, -64.973925
10800, -64.973766
10880, -64.973607
10960, -64.973449
11040, -64.973291
11120, -64.973134
11200, -64.972977
11280, -64.972821
11360, -64.972665
11440, -64.972510
11520, -64.972355
11600, -64.972201
11680, -64.972047
11760, -64.971893
11840, -64.971741
11920, -64.971588
12000, -64.971436
12080, -64.971285
12160, -64.971134
12240, -64.970984
12320, -64.970834
12400, -64.970684
12480, -64.970535
12560, -64.970387
12640, -64.970239
12720, -64.970091
12800, -64.969944
12880, -64.969798
12960, -64.969652
13040, -64.969506
13120, -64.969361
13200, -64.969217
13280, -64.969073
13360, -64.968929
13440, -64.968786
13520, -64.968643
13600, -64.968501
13680, -64.968360
13760, -64.968219
13840, -64.968078
13920, -64.967938
14000, -64.967798
14080, -64.967659
14160, -64.967521
14240, -64.967382
14320, -64.967245
14400, -64.967108
14480, -64.966971
14560, -64.966835
14640, -64.966699
14720, -64.966564
14800, -64.966429
14880, -64.966295
14960, -64.966161
15040, -64.966028
15120, -64.965895
