# ./result/hh_runge_0260.txt
# dt = 260 [usec]
# t [usec], V [mV]
0, -65.000000
260, -64.993296
520, -64.987216
780, -64.981609
1040, -64.976441
1300, -64.971715
1560, -64.967437
1820, -64.963612
2080, -64.960239
2340, -64.957315
2600, -64.954830
2860, -64.952773
3120, -64.951128
3380, -64.949875
3640, -64.948993
3900, -64.948458
4160, -64.948246
4420, -64.948329
4680, -64.948680
4940, -64.949271
5200, -64.950074
5460, -64.951062
5720, -64.952206
5980, -64.953481
6240, -64.954860
6500, -64.956319
6760, -64.957835
7020, -64.959386
7280, -64.960952
7540, -64.962515
7800, -64.964057
8060, -64.965563
8320, -64.967021
8580, -64.968418
8840, -64.969746
9100, -64.970995
9360, -64.972159
9620, -64.973233
9880, -64.974213
10140, -64.975098
10400, -64.975887
10660, -64.976578
10920, -64.977175
11180, -64.977678
11440, -64.978091
11700, -64.978418
11960, -64.978662
12220, -64.978829
12480, -64.978924
12740, -64.978953
13000, -64.978920
13260, -64.978833
13520, -64.978697
13780, -64.978517
14040, -64.978301
14300, -64.978053
14560, -64.977780
14820, -64.977485
15080, -64.977176
15340, -64.976856
15600, -64.976530
15860, -64.976202
16120, -64.975875
16380, -64.975554
16640, -64.975241
16900, -64.974939
17160, -64.974651
17420, -64.974377
17680, -64.974121
17940, -64.973882
18200, -64.973663
18460, -64.973463
18720, -64.973284
18980, -64.973124
19240, -64.972985
19500, -64.972866
19760, -64.972767
20020, -64.972686
20280, -64.972623
20540, -64.972577
20800, -64.972547
21060, -64.972532
21320, -64.972530
21580, -64.972541
21840, -64.972564
22100, -64.972596
22360, -64.972637
22620, -64.972685
22880, -64.972740
23140, -64.972800
23400, -64.972864
23660, -64.972931
23920, -64.972999
24180, -64.973069
24440, -64.973139
24700, -64.973208
24960, -64.973277
25220, -64.973343
25480, -64.973406
25740, -64.973467
26000, -64.973525
26260, -64.973578
26520, -64.973628
26780, -64.973674
27040, -64.973716
27300, -64.973753
27560, -64.973786
27820, -64.973815
28080, -64.973839
28340, -64.973860
28600, -64.973876
28860, -64.973889
29120, -64.973898
29380, -64.973904
29640, -64.973907
29900, -64.973907
30160, -64.973904
30420, -64.973899
30680, -64.973893
30940, -64.973884
31200, -64.973874
31460, -64.973862
31720, -64.973850
31980, -64.973836
32240, -64.973822
32500, -64.973808
32760, -64.973794
33020, -64.973779
33280, -64.973765
33540, -64.973751
33800, -64.973737
34060, -64.973724
34320, -64.973712
34580, -64.973700
34840, -64.973689
35100, -64.973679
35360, -64.973670
35620, -64.973662
35880, -64.973654
36140, -64.973648
36400, -64.973642
36660, -64.973637
36920, -64.973634
37180, -64.973630
37440, -64.973628
37700, -64.973626
37960, -64.973626
38220, -64.973625
38480, -64.973626
38740, -64.973626
39000, -64.973628
39260, -64.973629
39520, -64.973631
39780, -64.973634
40040, -64.973636
40300, -64.973639
40560, -64.973642
40820, -64.973645
41080, -64.973648
41340, -64.973652
41600, -64.973655
41860, -64.973658
42120, -64.973661
42380, -64.973664
42640, -64.973667
42900, -64.973669
43160, -64.973672
43420, -64.973674
43680, -64.973676
43940, -64.973678
44200, -64.973680
44460, -64.973682
44720, -64.973683
44980, -64.973684
45240, -64.973685
45500, -64.973686
45760, -64.973687
46020, -64.973687
46280, -64.973688
46540, -64.973688
46800, -64.973688
47060, -64.973688
47320, -64.973688
47580, -64.973687
47840, -64.973687
48100, -64.973687
48360, -64.973686
48620, -64.973686
48880, -64.973685
49140, -64.973685
49400, -64.973684
49660, -64.973683
49920, -64.973683
50180, -57.939790
50440, -51.280443
50700, -42.386552
50960, -22.192213
51220, 20.508981
51480, 37.458559
51740, 31.278003
52000, 19.435895
52260, 6.036838
52520, -6.965353
52780, -18.801311
53040, -29.484934
53300, -39.509013
53560, -49.857077
53820, -60.862458
54080, -69.054850
54340, -71.943317
54600, -72.450810
54860, -72.231336
55120, -71.768422
55380, -71.199278
55640, -70.565957
55900, -69.883520
56160, -69.159335
56420, -68.398776
56680, -67.607023
56940, -66.789593
57200, -65.952314
57460, -65.101121
57720, -64.241552
57980, -63.378515
58240, -62.515966
58500, -61.656452
58760, -60.800722
59020, -59.947373
59280, -59.092451
59540, -58.227777
59800, -57.340689
60060, -56.412942
60320, -55.416989
60580, -54.309369
60840, -53.018018
61100, -51.417023
61360, -49.251332
61620, -45.990260
61880, -40.387152
62140, -29.477681
62400, -9.319106
62660, 10.761760
62920, 12.679040
63180, 2.896561
63440, -9.797891
63700, -21.904202
63960, -32.715268
64220, -42.745701
64480, -53.007348
64740, -63.098778
65000, -69.386059
65260, -71.409636
65520, -71.691998
65780, -71.389029
66040, -70.866178
66300, -70.239808
66560, -69.550525
66820, -68.815184
67080, -68.043109
67340, -67.241330
67600, -66.416215
67860, -65.574073
68120, -64.721065
68380, -63.862934
68640, -63.004679
68900, -62.150184
69160, -61.301225
69420, -60.458004
69680, -59.618653
69940, -58.778847
70200, -57.931297
70460, -57.064877
70720, -56.161800
70980, -55.195136
71240, -54.124566
71500, -52.884911
