# ./result/hh_impl_0160.txt
# dt = 160 [usec]
# t [usec], V [mV]
0, -65.000000
160, -64.995623
320, -64.991573
480, -64.987774
640, -64.984184
800, -64.980783
960, -64.977561
1120, -64.974514
1280, -64.971641
1440, -64.968941
1600, -64.966414
1760, -64.964061
1920, -64.961881
2080, -64.959874
2240, -64.958037
2400, -64.956368
2560, -64.954865
2720, -64.953526
2880, -64.952345
3040, -64.951320
3200, -64.950445
3360, -64.949717
3520, -64.949129
3680, -64.948676
3840, -64.948352
4000, -64.948153
4160, -64.948070
4320, -64.948099
4480, -64.948232
4640, -64.948464
4800, -64.948788
4960, -64.949197
5120, -64.949685
5280, -64.950244
5440, -64.950870
5600, -64.951555
5760, -64.952294
5920, -64.953079
6080, -64.953906
6240, -64.954768
6400, -64.955660
6560, -64.956577
6720, -64.957512
6880, -64.958462
7040, -64.959421
7200, -64.960384
7360, -64.961348
7520, -64.962309
7680, -64.963262
7840, -64.964204
8000, -64.965132
8160, -64.966042
8320, -64.966932
8480, -64.967800
8640, -64.968642
8800, -64.969457
8960, -64.970243
9120, -64.970998
9280, -64.971721
9440, -64.972410
9600, -64.973065
9760, -64.973685
9920, -64.974270
10080, -64.974818
10240, -64.975330
10400, -64.975805
10560, -64.976245
10720, -64.976648
10880, -64.977015
11040, -64.977347
11200, -64.977645
11360, -64.977908
11520, -64.978139
11680, -64.978338
11840, -64.978505
12000, -64.978643
12160, -64.978751
12320, -64.978832
12480, -64.978887
12640, -64.978916
12800, -64.978922
12960, -64.978905
13120, -64.978867
13280, -64.978809
13440, -64.978733
13600, -64.978640
13760, -64.978531
13920, -64.978408
14080, -64.978272
14240, -64.978124
14400, -64.977966
14560, -64.977799
14720, -64.977623
14880, -64.977442
15040, -64.977254
15200, -64.977063
15360, -64.976867
15520, -64.976670
15680, -64.976471
15840, -64.976272
16000, -64.976072
16160, -64.975875
16320, -64.975679
16480, -64.975485
16640, -64.975295
16800, -64.975109
16960, -64.974928
17120, -64.974751
17280, -64.974580
17440, -64.974415
17600, -64.974256
17760, -64.974103
17920, -64.973957
18080, -64.973819
18240, -64.973687
18400, -64.973563
18560, -64.973446
18720, -64.973337
18880, -64.973235
19040, -64.973141
19200, -64.973054
19360, -64.972975
19520, -64.972903
19680, -64.972839
19840, -64.972781
20000, -64.972731
20160, -64.972687
20320, -64.972649
20480, -64.972618
20640, -64.972594
20800, -64.972575
20960, -64.972561
21120, -64.972553
21280, -64.972550
21440, -64.972552
21600, -64.972559
21760, -64.972569
21920, -64.972584
22080, -64.972602
22240, -64.972624
22400, -64.972649
22560, -64.972676
22720, -64.972706
22880, -64.972739
23040, -64.972773
23200, -64.972810
23360, -64.972847
23520, -64.972886
23680, -64.972926
23840, -64.972967
24000, -64.973008
24160, -64.973050
24320, -64.973092
24480, -64.973134
24640, -64.973176
24800, -64.973218
24960, -64.973259
25120, -64.973299
25280, -64.973338
25440, -64.973377
25600, -64.973415
25760, -64.973452
25920, -64.973487
26080, -64.973521
26240, -64.973554
26400, -64.973585
26560, -64.973615
26720, -64.973644
26880, -64.973671
27040, -64.973696
27200, -64.973720
27360, -64.973743
27520, -64.973763
27680, -64.973782
27840, -64.973800
28000, -64.973816
28160, -64.973830
28320, -64.973843
28480, -64.973855
28640, -64.973865
28800, -64.973874
28960, -64.973881
29120, -64.973887
29280, -64.973892
29440, -64.973896
29600, -64.973898
29760, -64.973900
29920, -64.973900
30080, -64.973899
30240, -64.973898
30400, -64.973895
30560, -64.973892
30720, -64.973888
30880, -64.973884
31040, -64.973878
31200, -64.973873
31360, -64.973866
31520, -64.973859
31680, -64.973852
31840, -64.973845
32000, -64.973837
32160, -64.973829
32320, -64.973821
32480, -64.973812
32640, -64.973804
32800, -64.973795
32960, -64.973787
33120, -64.973778
33280, -64.973770
33440, -64.973761
33600, -64.973753
33760, -64.973745
33920, -64.973737
34080, -64.973729
34240, -64.973721
34400, -64.973714
34560, -64.973707
