# ./result/hh_impl_0680.txt
# dt = 680 [usec]
# t [usec], V [mV]
0, -65.000000
680, -64.985882
1360, -64.974653
2040, -64.965733
2720, -64.959020
3400, -64.954412
4080, -64.951737
4760, -64.950756
5440, -64.951188
6120, -64.952733
6800, -64.955088
7480, -64.957967
8160, -64.961113
8840, -64.964304
9520, -64.967361
10200, -64.970146
10880, -64.972564
11560, -64.974558
12240, -64.976105
12920, -64.977213
13600, -64.977908
14280, -64.978236
14960, -64.978253
15640, -64.978019
16320, -64.977598
17000, -64.977048
17680, -64.976426
18360, -64.975778
19040, -64.975145
19720, -64.974558
20400, -64.974039
21080, -64.973602
21760, -64.973256
22440, -64.972999
23120, -64.972829
23800, -64.972737
24480, -64.972713
25160, -64.972745
25840, -64.972820
26520, -64.972925
27200, -64.973049
27880, -64.973182
28560, -64.973314
29240, -64.973439
29920, -64.973552
30600, -64.973649
31280, -64.973727
31960, -64.973788
32640, -64.973830
33320, -64.973855
34000, -64.973866
34680, -64.973864
35360, -64.973852
36040, -64.973833
36720, -64.973810
37400, -64.973784
38080, -64.973757
38760, -64.973731
39440, -64.973708
40120, -64.973687
40800, -64.973670
41480, -64.973656
42160, -64.973647
42840, -64.973641
43520, -64.973638
44200, -64.973637
44880, -64.973639
45560, -64.973643
46240, -64.973647
46920, -64.973653
47600, -64.973658
48280, -64.973664
48960, -64.973669
49640, -64.973674
50320, -64.973677
51000, -50.167254
51680, -31.452845
52360, 17.528547
53040, 25.066268
53720, 1.418728
54400, -22.521464
55080, -40.730204
55760, -56.374364
56440, -68.459710
57120, -71.497702
57800, -70.839580
58480, -69.279673
59160, -67.368986
59840, -65.281336
60520, -63.138567
61200, -61.037753
61880, -59.026898
62560, -57.084231
63240, -55.112555
63920, -52.923209
64600, -50.144117
65280, -45.897712
65960, -37.865059
66640, -21.569167
67320, -5.405255
68000, -12.584806
68680, -30.218852
69360, -45.959256
70040, -59.949769
70720, -68.743931
71400, -70.204713
72080, -69.139278
72760, -67.359894
73440, -65.317090
74120, -63.196509
74800, -61.115728
75480, -59.135382
76160, -57.247472
76840, -55.376224
77520, -53.377237
78200, -50.990965
78880, -47.680024
79560, -42.098518
80240, -31.121054
80920, -13.822062
81600, -9.160347
82280, -23.116452
82960, -39.475718
83640, -53.859576
84320, -65.701944
85000, -69.858811
85680, -69.540944
86360, -67.984199
87040, -66.022447
87720, -63.919682
88400, -61.819725
89080, -59.806715
89760, -57.898827
90440, -56.047018
91120, -54.138185
91800, -51.970649
92480, -49.161469
93160, -44.813653
93840, -36.714124
94520, -21.520855
95200, -8.640789
95880, -16.449137
96560, -32.985066
97240, -47.981073
97920, -61.411143
98600, -68.963889
99280, -69.887031
99960, -68.674003
100640, -66.834315
101320, -64.768731
102000, -62.654888
102680, -60.601382
