# ./result/hh_cnexp_0300.txt
# dt = 300 [usec]
# t [usec], V [mV]
0, -65.000000
300, -64.992439
600, -64.985629
900, -64.979408
1200, -64.973757
1500, -64.968687
1800, -64.964207
2100, -64.960320
2400, -64.957019
2700, -64.954292
3000, -64.952119
3300, -64.950474
3600, -64.949326
3900, -64.948642
4200, -64.948384
4500, -64.948511
4800, -64.948983
5100, -64.949758
5400, -64.950793
5700, -64.952048
6000, -64.953481
6300, -64.955054
6600, -64.956730
6900, -64.958475
7200, -64.960255
7500, -64.962043
7800, -64.963812
8100, -64.965538
8400, -64.967201
8700, -64.968783
9000, -64.970272
9300, -64.971653
9600, -64.972920
9900, -64.974066
10200, -64.975087
10500, -64.975981
10800, -64.976748
11100, -64.977391
11400, -64.977914
11700, -64.978321
12000, -64.978619
12300, -64.978815
12600, -64.978916
12900, -64.978931
13200, -64.978868
13500, -64.978737
13800, -64.978547
14100, -64.978306
14400, -64.978023
14700, -64.977707
15000, -64.977365
15300, -64.977005
15600, -64.976635
15900, -64.976259
16200, -64.975886
16500, -64.975518
16800, -64.975162
17100, -64.974821
17400, -64.974499
17700, -64.974197
18000, -64.973919
18300, -64.973666
18600, -64.973439
18900, -64.973238
19200, -64.973064
19500, -64.972916
19800, -64.972794
20100, -64.972697
20400, -64.972624
20700, -64.972573
21000, -64.972543
21300, -64.972532
21600, -64.972538
21900, -64.972559
22200, -64.972594
22500, -64.972641
22800, -64.972697
23100, -64.972762
23400, -64.972833
23700, -64.972908
24000, -64.972986
24300, -64.973066
24600, -64.973146
24900, -64.973226
25200, -64.973303
25500, -64.973378
25800, -64.973449
26100, -64.973515
26400, -64.973578
26700, -64.973635
27000, -64.973686
27300, -64.973732
27600, -64.973773
27900, -64.973807
28200, -64.973836
28500, -64.973860
28800, -64.973879
29100, -64.973892
29400, -64.973902
29700, -64.973906
30000, -64.973907
30300, -64.973905
30600, -64.973899
30900, -64.973891
31200, -64.973881
31500, -64.973868
31800, -64.973854
32100, -64.973839
32400, -64.973824
32700, -64.973807
33000, -64.973791
33300, -64.973774
33600, -64.973758
33900, -64.973742
34200, -64.973727
34500, -64.973712
34800, -64.973699
35100, -64.973687
35400, -64.973675
35700, -64.973665
36000, -64.973656
36300, -64.973649
36600, -64.973642
36900, -64.973637
37200, -64.973632
37500, -64.973629
37800, -64.973627
38100, -64.973626
38400, -64.973625
38700, -64.973626
39000, -64.973627
39300, -64.973628
39600, -64.973630
39900, -64.973633
40200, -64.973636
40500, -64.973639
40800, -64.973642
41100, -64.973646
41400, -64.973650
41700, -64.973653
42000, -64.973657
42300, -64.973660
42600, -64.973664
42900, -64.973667
43200, -64.973670
43500, -64.973673
43800, -64.973675
44100, -64.973678
44400, -64.973680
44700, -64.973682
45000, -64.973683
45300, -64.973685
45600, -64.973686
45900, -64.973686
46200, -64.973687
46500, -64.973688
46800, -64.973688
47100, -64.973688
47400, -64.973688
47700, -64.973688
48000, -64.973687
48300, -64.973687
48600, -64.973686
48900, -64.973686
49200, -64.973685
49500, -64.973684
49800, -64.973684
50100, -64.973683
50400, -57.040831
50700, -49.359530
51000, -37.024839
51300, -3.649405
51600, 35.323147
51900, 34.999585
52200, 21.525381
52500, 5.362276
52800, -9.750897
53100, -23.018972
53400, -34.792265
53700, -46.146461
54000, -58.283015
54300, -68.352796
54600, -71.922801
54900, -72.434814
55200, -72.118350
55500, -71.541805
55800, -70.849231
56100, -70.082007
56400, -69.255592
56700, -68.379165
57000, -67.460986
57300, -66.509691
57600, -65.534341
57900, -64.543956
58200, -63.546802
58500, -62.549569
58800, -61.556514
59100, -60.568646
59400, -59.582913
59700, -58.591253
60000, -57.579168
60300, -56.523090
60600, -55.385232
60900, -54.103185
61200, -52.568512
61500, -50.562338
61800, -47.622436
62100, -42.626551
62400, -32.669975
62700, -12.552824
63000, 9.944759
63300, 11.711927
63600, -0.660353
63900, -15.374767
64200, -28.559163
64500, -40.164211
64800, -51.532710
65100, -62.829949
65400, -69.679214
65700, -71.529287
66000, -71.603211
66300, -71.133217
66600, -70.460453
66900, -69.685578
67200, -68.843599
67500, -67.950968
67800, -67.019049
68100, -66.057979
68400, -65.077534
68700, -64.087004
69000, -63.094550
69300, -62.106442
69600, -61.126282
69900, -60.154292
70200, -59.186634
70500, -58.214614
70800, -57.223422
71100, -56.189769
71400, -55.077183
71700, -53.826604
72000, -52.330865
72300, -50.387502
72600, -47.570413
72900, -42.871474
73200, -33.752623
73500, -15.492380
73800, 6.746628
74100, 10.660995
74400, -0.713681
74700, -15.279099
75000, -28.499378
75300, -40.112287
75600, -51.423200
75900, -62.634947
76200, -69.505076
76500, -71.403768
76800, -71.496899
77100, -71.030488
77400, -70.355061
77700, -69.575372
78000, -68.728209
78300, -67.830868
78600, -66.895151
78900, -65.931445
79200, -64.949661
79500, -63.959069
79800, -62.967703
80100, -61.981630
80400, -61.004213
80700, -60.035413
81000, -59.070902
81300, -58.101545
81600, -57.112080
81900, -56.078683
82200, -54.964182
82500, -53.707358
82800, -52.196510
83100, -50.225834
83400, -47.352695
83700, -42.527983
84000, -33.123613
84300, -14.491836
84600, 7.194759
84900, 10.117841
85200, -1.571911
85500, -16.097254
85800, -29.209905
86100, -40.761386
86400, -52.086387
86700, -63.185284
87000, -69.692898
87300, -71.422240
87600, -71.464837
87900, -70.980867
88200, -70.297132
88500, -69.512123
88800, -68.660930
89100, -67.760405
89400, -66.822260
89700, -65.856870
90000, -64.874130
90300, -63.883247
90600, -62.892135
90900, -61.906679
91200, -60.930004
91500, -59.961816
91800, -58.997751
92100, -58.028561
92400, -57.038206
92700, -56.002123
93000, -54.882173
93300, -53.612945
93600, -52.080046
93900, -50.070502
94200, -47.118719
94500, -42.116078
94800, -32.294407
95100, -13.065388
95400, 7.990797
95700, 9.632713
96000, -2.484005
96300, -16.976956
96600, -29.972025
96900, -41.462695
97200, -52.811682
97500, -63.776814
97800, -69.896149
