# ./result/hh_cnexp_0740.txt
# dt = 740 [usec]
# t [usec], V [mV]
0, -65.000000
740, -64.985052
1480, -64.972728
2220, -64.963161
2960, -64.956403
3700, -64.952309
4440, -64.950580
5180, -64.950823
5920, -64.952590
6660, -64.955426
7400, -64.958901
8140, -64.962634
8880, -64.966307
9620, -64.969680
10360, -64.972584
11100, -64.974920
11840, -64.976651
12580, -64.977790
13320, -64.978390
14060, -64.978527
14800, -64.978294
15540, -64.977789
16280, -64.977107
17020, -64.976335
17760, -64.975546
18500, -64.974799
19240, -64.974137
19980, -64.973586
20720, -64.973162
21460, -64.972865
22200, -64.972689
22940, -64.972618
23680, -64.972636
24420, -64.972721
25160, -64.972853
25900, -64.973013
26640, -64.973182
27380, -64.973349
28120, -64.973500
28860, -64.973631
29600, -64.973735
30340, -64.973812
31080, -64.973862
31820, -64.973888
32560, -64.973894
33300, -64.973883
34040, -64.973860
34780, -64.973829
35520, -64.973794
36260, -64.973758
37000, -64.973725
37740, -64.973695
38480, -64.973671
39220, -64.973652
39960, -64.973639
40700, -64.973632
41440, -64.973629
42180, -64.973630
42920, -64.973634
43660, -64.973641
44400, -64.973648
45140, -64.973656
45880, -64.973663
46620, -64.973670
47360, -64.973676
48100, -64.973681
48840, -64.973684
49580, -64.973686
50320, -64.973687
51060, -49.297812
51800, -19.933815
52540, 32.750986
53280, 4.950834
54020, -29.613492
54760, -51.714279
55500, -69.239485
56240, -71.986521
56980, -70.883392
57720, -68.966617
58460, -66.682633
59200, -64.219222
59940, -61.732749
60680, -59.313155
61420, -56.924532
62160, -54.360955
62900, -51.080906
63640, -45.552242
64380, -32.393549
65120, -4.231835
65860, -5.165956
66600, -33.898554
67340, -54.552260
68080, -69.319298
68820, -70.984493
69560, -69.623684
70300, -67.526080
71040, -65.133726
71780, -62.657048
72520, -60.233483
73260, -57.896021
74000, -55.535912
74740, -52.843245
75480, -49.073274
76220, -41.917746
76960, -24.142993
77700, -0.226040
78440, -17.392808
79180, -42.383171
79920, -61.616038
80660, -70.534601
81400, -70.455937
82140, -68.712701
82880, -66.461459
83620, -64.013279
84360, -61.552889
85100, -59.176932
85840, -56.862306
86580, -54.428905
87320, -51.440258
88060, -46.745374
88800, -36.566947
89540, -12.702379
90280, -2.345933
91020, -29.093089
91760, -50.536031
92500, -67.414452
93240, -70.855041
93980, -69.807244
94720, -67.797919
95460, -65.438102
96200, -62.966577
96940, -60.537334
97680, -58.198107
98420, -55.865346
99160, -53.276105
99900, -49.792310
100640, -43.551597
101380, -28.466270
102120, -2.677212
102860, -12.409659
103600, -38.844857
104340, -58.554499
105080, -70.111240
105820, -70.644153
106560, -69.041385
107300, -66.844737
108040, -64.414167
108780, -61.945631
109520, -59.555967
110260, -57.238036
111000, -54.843238
111740, -51.998161
112480, -47.747164
113220, -39.004034
113960, -17.593280
114700, -0.517415
115440, -24.625968
116180, -47.275442
116920, -65.393459
117660, -70.783216
118400, -70.071216
119140, -68.159345
119880, -65.838451
120620, -63.373246
121360, -60.929697
122100, -58.580336
122840, -56.258620
123580, -53.740468
124320, -50.483223
125060, -44.950350
125800, -32.073642
126540, -6.068931
127280, -7.762605
128020, -35.164441
128760, -55.396498
129500, -69.398194
130240, -70.788350
130980, -69.363304
131720, -67.231596
132460, -64.824444
133200, -62.351890
133940, -59.944391
134680, -57.623046
135420, -55.257019
136160, -52.524547
136900, -48.607259
137640, -40.971711
138380, -22.049247
139120, -0.173228
139860, -20.029208
140600, -44.118478
141340, -63.018196
142080, -70.636317
142820, -70.313799
143560, -68.507099
144300, -66.229091
145040, -63.773723
145780, -61.319010
146520, -58.953611
147260, -56.641578
148000, -54.179900
148740, -51.108120
149480, -46.157733
150220, -35.138613
150960, -10.314642
151700, -3.957179
152440, -31.280180
153180, -52.221513
153920, -68.238853
154660, -70.851771
155400, -69.656586
156140, -67.601230
156880, -65.223240
157620, -62.750445
158360, -60.328087
159100, -57.995463
159840, -55.657332
160580, -53.020563
161320, -49.409456
162060, -42.741640
162800, -26.413288
163540, -1.449241
164280, -14.983837
165020, -40.673393
165760, -60.133449
166500, -70.345184
167240, -70.542734
167980, -68.863942
168720, -66.637591
169460, -64.197134
170200, -61.732769
170940, -59.350776
171680, -57.035444
172420, -54.625801
173160, -51.709297
173900, -47.235196
174640, -37.779184
175380, -15.044804
176120, -1.299245
176860, -27.022134
177600, -48.992164
178340, -66.524472
179080, -70.830964
179820, -69.933319
180560, -67.968462
