# ./result/hh_euler_0940.txt
# dt = 940 [usec]
# t [usec], V [mV]
0, -65.000000
940, -64.982583
1880, -64.955293
2820, -64.967717
3760, -64.914062
4700, -65.014099
5640, -64.778346
6580, -65.182247
7520, -63.707891
8460, -64.967968
9400, -52.352886
10340, -15.435438
11280, 43.864991
12220, 78.297592
13160, 49.769464
14100, 50.000939
15040, 49.999998
15980, 50.000000
16920, 50.000000
17860, 50.000000
18800, 50.000000
19740, 50.000000
20680, 50.000000
21620, 50.000000
22560, 50.000000
23500, 50.000000
24440, 50.000000
25380, 50.000000
26320, 50.000000
27260, 50.000000
28200, 50.000000
29140, 50.000000
30080, 50.000000
31020, 50.000000
31960, 50.000000
32900, 50.000000
33840, 50.000000
34780, 50.000000
35720, 50.000000
36660, 50.000000
37600, 50.000000
38540, 50.000000
39480, 50.000000
40420, 50.000000
41360, 50.000000
42300, 50.000000
43240, 50.000000
44180, 50.000000
45120, 50.000000
46060, 50.000000
47000, 50.000000
47940, 50.000000
48880, 50.000000
49820, 50.000000
50760, 50.000000
51700, 50.000000
52640, 50.000000
53580, 50.000000
54520, 50.000000
55460, 50.000000
56400, 50.000000
57340, 50.000000
58280, 50.000000
59220, 50.000000
60160, 50.000000
61100, 50.000000
62040, 50.000000
62980, 50.000000
63920, 50.000000
64860, 50.000000
65800, 50.000000
66740, 50.000000
67680, 50.000000
68620, 50.000000
69560, 50.000000
70500, 50.000000
71440, 50.000000
72380, 50.000000
73320, 50.000000
74260, 50.000000
75200, 50.000000
76140, 50.000000
77080, 50.000000
78020, 50.000000
78960, 50.000000
79900, 50.000000
80840, 50.000000
81780, 50.000000
82720, 50.000000
83660, 50.000000
84600, 50.000000
85540, 50.000000
86480, 50.000000
87420, 50.000000
88360, 50.000000
89300, 50.000000
90240, 50.000000
91180, 50.000000
92120, 50.000000
93060, 50.000000
94000, 50.000000
94940, 50.000000
95880, 50.000000
96820, 50.000000
97760, 50.000000
98700, 50.000000
99640, 50.000000
100580, 50.000000
101520, 50.000000
102460, 50.000000
103400, 50.000000
104340, 50.000000
105280, 50.000000
106220, 50.000000
107160, 50.000000
108100, 50.000000
109040, 50.000000
109980, 50.000000
110920, 50.000000
111860, 50.000000
112800, 50.000000
113740, 50.000000
114680, 50.000000
115620, 50.000000
116560, 50.000000
117500, 50.000000
118440, 50.000000
119380, 50.000000
120320, 50.000000
121260, 50.000000
122200, nan
123140, nan
124080, nan
125020, nan
125960, nan
126900, nan
127840, nan
128780, nan
129720, nan
130660, nan
131600, nan
132540, nan
133480, nan
134420, nan
135360, nan
136300, nan
137240, nan
138180, nan
139120, nan
140060, nan
141000, nan
141940, nan
142880, nan
143820, nan
144760, nan
145700, nan
146640, nan
147580, nan
148520, nan
149460, nan
150400, nan
151340, nan
152280, nan
153220, nan
154160, nan
155100, nan
156040, nan
156980, nan
157920, nan
158860, nan
159800, nan
160740, nan
161680, nan
162620, nan
163560, nan
164500, nan
165440, nan
166380, nan
167320, nan
168260, nan
169200, nan
170140, nan
171080, nan
172020, nan
172960, nan
173900, nan
174840, nan
175780, nan
176720, nan
177660, nan
178600, nan
179540, nan
180480, nan
181420, nan
182360, nan
183300, nan
184240, nan
185180, nan
186120, nan
187060, nan
188000, nan
188940, nan
189880, nan
190820, nan
191760, nan
192700, nan
193640, nan
194580, nan
195520, nan
196460, nan
197400, nan
198340, nan
199280, nan
200220, nan
201160, nan
202100, nan
203040, nan
203980, nan
204920, nan
205860, nan
206800, nan
207740, nan
208680, nan
209620, nan
210560, nan
211500, nan
212440, nan
213380, nan
214320, nan
215260, nan
216200, nan
217140, nan
218080, nan
219020, nan
219960, nan
220900, nan
221840, nan
222780, nan
223720, nan
224660, nan
225600, nan
226540, nan
227480, nan
228420, nan
229360, nan
230300, nan
231240, nan
232180, nan
233120, nan
234060, nan
235000, nan
235940, nan
236880, nan
237820, nan
238760, nan
239700, nan
240640, nan
241580, nan
242520, nan
243460, nan
244400, nan
245340, nan
246280, nan
247220, nan
248160, nan
249100, nan
250040, nan
250980, nan
251920, nan
252860, nan
253800, nan
254740, nan
255680, nan
256620, nan
257560, nan
258500, nan
259440, nan
260380, nan
261320, nan
262260, nan
263200, nan
264140, nan
265080, nan
266020, nan
266960, nan
267900, nan
268840, nan
269780, nan
270720, nan
271660, nan
272600, nan
273540, nan
274480, nan
275420, nan
276360, nan
277300, nan
278240, nan
279180, nan
280120, nan
281060, nan
282000, nan
282940, nan
283880, nan
284820, nan
285760, nan
286700, nan
287640, nan
288580, nan
289520, nan
290460, nan
291400, nan
292340, nan
293280, nan
294220, nan
295160, nan
296100, nan
297040, nan
297980, nan
298920, nan
299860, nan
300800, nan
