# ./result/hh_impl_0780.txt
# dt = 780 [usec]
# t [usec], V [mV]
0, -65.000000
780, -64.984523
1560, -64.972530
2340, -64.963372
3120, -64.956918
3900, -64.952983
4680, -64.951275
5460, -64.951420
6240, -64.953003
7020, -64.955606
7800, -64.958833
8580, -64.962331
9360, -64.965809
10140, -64.969040
10920, -64.971864
11700, -64.974182
12480, -64.975952
13260, -64.977178
14040, -64.977897
14820, -64.978175
15600, -64.978090
16380, -64.977728
17160, -64.977175
17940, -64.976509
18720, -64.975800
19500, -64.975104
20280, -64.974466
21060, -64.973914
21840, -64.973466
22620, -64.973130
23400, -64.972903
24180, -64.972777
24960, -64.972737
25740, -64.972768
26520, -64.972852
27300, -64.972971
28080, -64.973111
28860, -64.973256
29640, -64.973398
30420, -64.973526
31200, -64.973636
31980, -64.973724
32760, -64.973789
33540, -64.973832
34320, -64.973855
35100, -64.973861
35880, -64.973853
36660, -64.973836
37440, -64.973811
38220, -64.973783
39000, -64.973754
39780, -64.973726
40560, -64.973701
41340, -64.973680
42120, -64.973663
42900, -64.973651
43680, -64.973643
44460, -64.973639
45240, -64.973639
46020, -64.973641
46800, -64.973645
47580, -64.973650
48360, -64.973656
49140, -64.973662
49920, -64.973668
50700, -48.743907
51480, -25.740342
52260, 23.921119
53040, 17.394579
53820, -10.791389
54600, -33.765377
55380, -51.142155
56160, -65.838788
56940, -71.202939
57720, -70.787692
58500, -69.031907
59280, -66.814506
60060, -64.399417
60840, -61.967554
61620, -59.641262
62400, -57.435753
63180, -55.250979
63960, -52.864833
64740, -49.837207
65520, -45.124146
66300, -35.992128
67080, -18.603995
67860, -7.890271
68640, -21.064684
69420, -39.081220
70200, -54.466533
70980, -66.536614
71760, -69.946640
72540, -69.080633
73320, -67.097772
74100, -64.758648
74880, -62.349666
75660, -60.033710
76440, -57.866548
77220, -55.786041
78000, -53.632832
78780, -51.121995
79560, -47.682786
80340, -41.917164
81120, -30.725535
81900, -14.627626
82680, -13.860726
83460, -29.718959
84240, -45.910289
85020, -60.192373
85800, -68.656531
86580, -69.575302
87360, -68.067108
88140, -65.878468
88920, -63.487038
89700, -61.119198
90480, -58.888946
91260, -56.792053
92040, -54.718434
92820, -52.462007
93600, -49.643756
94380, -45.429901
95160, -37.779843
95940, -23.590918
96720, -11.707958
97500, -20.552027
98280, -37.474081
99060, -52.634375
99840, -65.198316
100620, -69.571482
101400, -68.986710
102180, -67.073765
102960, -64.756015
103740, -62.356113
104520, -60.046986
105300, -57.889103
106080, -55.825363
106860, -53.703715
107640, -51.256406
108420, -47.955422
109200, -42.554752
109980, -32.207925
110760, -16.430828
111540, -13.472553
112320, -28.324796
113100, -44.583582
113880, -58.989367
114660, -68.239561
115440, -69.589715
116220, -68.192085
117000, -66.037164
117780, -63.653658
118560, -61.280609
119340, -59.040300
120120, -56.939378
120900, -54.875479
121680, -52.651604
122460, -49.909727
123240, -45.888361
124020, -38.709607
124800, -25.192053
125580, -12.146121
126360, -19.195021
127140, -36.014590
127920, -51.316335
128700, -64.327165
129480, -69.463046
130260, -69.109376
131040, -67.260885
131820, -64.963033
132600, -62.562476
133380, -60.241591
134160, -58.070413
134940, -56.004229
135720, -53.900693
136500, -51.504933
137280, -48.320487
138060, -43.200821
138840, -33.471679
139620, -17.779782
140400, -12.759599
141180, -26.736180
141960, -43.185055
142740, -57.755571
143520, -67.789320
144300, -69.633407
145080, -68.363374
145860, -66.247977
146640, -63.873430
147420, -61.493064
148200, -59.238420
148980, -57.125981
149760, -55.064126
150540, -52.867186
151320, -50.199484
152100, -46.349489
152880, -39.584633
153660, -26.696564
154440, -12.647933
155220, -17.823240
156000, -34.497977
156780, -49.971713
157560, -63.378906
158340, -69.323758
159120, -69.233697
159900, -67.457565
160680, -65.182510
161460, -62.781912
162240, -60.449289
163020, -58.264129
163800, -56.191013
164580, -54.095386
165360, -51.739297
166140, -48.658012
166920, -43.790027
167700, -34.622242
168480, -19.148980
169260, -12.233579
170040, -25.204518
170820, -41.820816
171600, -56.535552
172380, -67.279480
173160, -69.655674
173940, -68.524067
174720, -66.450884
175500, -64.086966
176280, -61.700266
177060, -59.432295
177840, -57.308854
178620, -55.246569
179400, -53.067734
180180, -50.460642
180960, -46.753536
181740, -40.345417
182520, -28.052890
183300, -13.281520
184080, -16.634184
184860, -33.081133
185640, -48.727886
186420, -62.435310
187200, -69.152164
187980, -69.337932
188760, -67.636021
189540, -65.384592
190320, -62.985401
191100, -60.642770
191880, -58.444954
192660, -56.365393
193440, -54.277082
194220, -51.951487
195000, -48.961476
195780, -44.321634
196560, -35.666057
197340, -20.528903
198120, -11.923062
198900, -23.757148
199680, -40.499736
200460, -55.342428
201240, -66.714558
202020, -69.653771
202800, -68.670946
203580, -66.642275
204360, -64.290465
205140, -61.898425
205920, -59.618413
206700, -57.484771
207480, -55.422234
208260, -53.261076
209040, -50.702719
209820, -47.125900
210600, -41.040885
211380, -29.337285
212160, -14.068016
212940, -15.574050
213720, -31.688303
214500, -47.510365
215280, -61.464767
216060, -68.940654
216840, -69.427206
217620, -67.804924
