# ./multi_result/hh_3.txt
# dt = 25 [usec]
# t [usec], V [mV]
6070, -64.954753, -64.954753, -64.954753, -64.954753
6100, -64.954906, -64.954906, -64.954906, -64.954906
6120, -64.955060, -64.955060, -64.955060, -64.955060
6150, -64.955215, -64.955215, -64.955215, -64.955215
6170, -64.955370, -64.955370, -64.955370, -64.955370
6200, -64.955525, -64.955525, -64.955525, -64.955525
6220, -64.955682, -64.955682, -64.955682, -64.955682
6250, -64.955839, -64.955839, -64.955839, -64.955839
6270, -64.955996, -64.955996, -64.955996, -64.955996
6300, -64.956154, -64.956154, -64.956154, -64.956154
6320, -64.956312, -64.956312, -64.956312, -64.956312
6350, -64.956471, -64.956471, -64.956471, -64.956471
6370, -64.956630, -64.956630, -64.956630, -64.956630
6400, -64.956790, -64.956790, -64.956790, -64.956790
6420, -64.956950, -64.956950, -64.956950, -64.956950
6450, -64.957111, -64.957111, -64.957111, -64.957111
6470, -64.957272, -64.957272, -64.957272, -64.957272
6500, -64.957433, -64.957433, -64.957433, -64.957433
6520, -64.957595, -64.957595, -64.957595, -64.957595
6550, -64.957757, -64.957757, -64.957757, -64.957757
6570, -64.957919, -64.957919, -64.957919, -64.957919
6600, -64.958081, -64.958081, -64.958081, -64.958081
6620, -64.958244, -64.958244, -64.958244, -64.958244
6650, -64.958407, -64.958407, -64.958407, -64.958407
6670, -64.958570, -64.958570, -64.958570, -64.958570
6700, -64.958733, -64.958733, -64.958733, -64.958733
6720, -64.958896, -64.958896, -64.958896, -64.958896
6750, -64.959060, -64.959060, -64.959060, -64.959060
6770, -64.959223, -64.959223, -64.959223, -64.959223
6800, -64.959387, -64.959387, -64.959387, -64.959387
6820, -64.959551, -64.959551, -64.959551, -64.959551
6850, -64.959715, -64.959715, -64.959715, -64.959715
6870, -64.959878, -64.959878, -64.959878, -64.959878
6900, -64.960042, -64.960042, -64.960042, -64.960042
6920, -64.960206, -64.960206, -64.960206, -64.960206
6950, -64.960370, -64.960370, -64.960370, -64.960370
6970, -64.960534, -64.960534, -64.960534, -64.960534
7000, -64.960697, -64.960697, -64.960697, -64.960697
7020, -64.960861, -64.960861, -64.960861, -64.960861
7050, -64.961025, -64.961025, -64.961025, -64.961025
7070, -64.961188, -64.961188, -64.961188, -64.961188
7100, -64.961351, -64.961351, -64.961351, -64.961351
7120, -64.961515, -64.961515, -64.961515, -64.961515
7150, -64.961678, -64.961678, -64.961678, -64.961678
7170, -64.961840, -64.961840, -64.961840, -64.961840
7200, -64.962003, -64.962003, -64.962003, -64.962003
7220, -64.962165, -64.962165, -64.962165, -64.962165
7250, -64.962328, -64.962328, -64.962328, -64.962328
7270, -64.962489, -64.962489, -64.962489, -64.962489
7300, -64.962651, -64.962651, -64.962651, -64.962651
7320, -64.962812, -64.962812, -64.962812, -64.962812
7350, -64.962974, -64.962974, -64.962974, -64.962974
7370, -64.963134, -64.963134, -64.963134, -64.963134
7400, -64.963295, -64.963295, -64.963295, -64.963295
7420, -64.963455, -64.963455, -64.963455, -64.963455
7450, -64.963614, -64.963614, -64.963614, -64.963614
7470, -64.963774, -64.963774, -64.963774, -64.963774
7500, -64.963933, -64.963933, -64.963933, -64.963933
7520, -64.964091, -64.964091, -64.964091, -64.964091
7550, -64.964249, -64.964249, -64.964249, -64.964249
7570, -64.964407, -64.964407, -64.964407, -64.964407
7600, -64.964564, -64.964564, -64.964564, -64.964564
7620, -64.964721, -64.964721, -64.964721, -64.964721
7650, -64.964877, -64.964877, -64.964877, -64.964877
7670, -64.965033, -64.965033, -64.965033, -64.965033
7700, -64.965189, -64.965189, -64.965189, -64.965189
7720, -64.965343, -64.965343, -64.965343, -64.965343
7750, -64.965498, -64.965498, -64.965498, -64.965498
7770, -64.965651, -64.965651, -64.965651, -64.965651
7800, -64.965805, -64.965805, -64.965805, -64.965805
7820, -64.965957, -64.965957, -64.965957, -64.965957
7850, -64.966109, -64.966109, -64.966109, -64.966109
7870, -64.966261, -64.966261, -64.966261, -64.966261
7900, -64.966412, -64.966412, -64.966412, -64.966412
7920, -64.966562, -64.966562, -64.966562, -64.966562
7950, -64.966712, -64.966712, -64.966712, -64.966712
7970, -64.966861, -64.966861, -64.966861, -64.966861
8000, -64.967009, -64.967009, -64.967009, -64.967009
8020, -64.967157, -64.967157, -64.967157, -64.967157
8050, -64.967304, -64.967304, -64.967304, -64.967304
