# ./result/hh_impl_0580.txt
# dt = 580 [usec]
# t [usec], V [mV]
0, -65.000000
580, -64.987372
1160, -64.977062
1740, -64.968562
2320, -64.961785
2900, -64.956682
3480, -64.953165
4060, -64.951104
4640, -64.950329
5220, -64.950649
5800, -64.951862
6380, -64.953761
6960, -64.956149
7540, -64.958841
8120, -64.961673
8700, -64.964504
9280, -64.967215
9860, -64.969717
10440, -64.971941
11020, -64.973844
11600, -64.975404
12180, -64.976616
12760, -64.977492
13340, -64.978054
13920, -64.978335
14500, -64.978371
15080, -64.978205
15660, -64.977880
16240, -64.977436
16820, -64.976912
17400, -64.976346
17980, -64.975767
18560, -64.975202
19140, -64.974672
19720, -64.974193
20300, -64.973775
20880, -64.973426
21460, -64.973147
22040, -64.972938
22620, -64.972796
23200, -64.972715
23780, -64.972687
24360, -64.972704
24940, -64.972758
25520, -64.972841
26100, -64.972942
26680, -64.973056
27260, -64.973176
27840, -64.973295
28420, -64.973408
29000, -64.973513
29580, -64.973605
30160, -64.973684
30740, -64.973749
31320, -64.973799
31900, -64.973835
32480, -64.973859
33060, -64.973870
33640, -64.973871
34220, -64.973864
34800, -64.973850
35380, -64.973832
35960, -64.973810
36540, -64.973786
37120, -64.973762
37700, -64.973739
38280, -64.973717
38860, -64.973697
39440, -64.973680
40020, -64.973665
40600, -64.973654
41180, -64.973645
41760, -64.973640
42340, -64.973637
42920, -64.973636
43500, -64.973637
44080, -64.973639
44660, -64.973643
45240, -64.973647
45820, -64.973652
46400, -64.973657
46980, -64.973662
47560, -64.973667
48140, -64.973671
48720, -64.973675
49300, -64.973678
49880, -64.973681
50460, -51.729305
51040, -36.837636
51620, 5.184640
52200, 30.272895
52780, 14.534337
53360, -8.493500
53940, -27.935437
54520, -43.536617
55100, -57.976283
55680, -68.813473
56260, -71.623485
56840, -71.208272
57420, -69.975908
58000, -68.431982
58580, -66.713971
59160, -64.901512
59740, -63.064305
60320, -61.258021
60900, -59.509886
61480, -57.809490
62060, -56.105315
62640, -54.293093
63220, -52.176130
63800, -49.359459
64380, -44.881396
64960, -36.223633
65540, -18.935688
66120, -2.582374
66700, -8.454353
67280, -24.877505
67860, -40.271288
68440, -53.929295
69020, -65.506925
69600, -70.129586
70180, -70.290187
70760, -69.155862
71340, -67.597185
71920, -65.854169
72500, -64.037465
73080, -62.223933
73660, -60.463934
74240, -58.774386
74820, -57.135108
75400, -55.486569
75980, -53.718537
76560, -51.643378
77140, -48.875152
77720, -44.518358
78300, -36.311220
78880, -20.584049
79460, -5.524142
80040, -10.388743
80620, -25.920553
81200, -40.890199
81780, -54.324265
82360, -65.580578
82940, -69.971933
83520, -70.075918
84100, -68.917851
84680, -67.342431
85260, -65.590074
85840, -63.772961
86420, -61.967273
87000, -60.221376
87580, -58.546967
88160, -56.918162
88740, -55.274367
89320, -53.500739
89900, -51.398962
90480, -48.566132
91060, -44.051689
91640, -35.507847
92220, -19.499711
92800, -5.597579
93380, -11.611976
93960, -27.190240
94540, -41.945063
95120, -55.284936
95700, -66.136161
96280, -70.038390
96860, -69.986378
97440, -68.780793
98020, -67.185481
98600, -65.424417
99180, -63.606106
99760, -61.804619
100340, -60.065384
100920, -58.398523
101500, -56.772963
102080, -55.123424
102660, -53.335222
103240, -51.196425
103820, -48.281318
104400, -43.570040
104980, -34.561124
105560, -18.073964
106140, -5.395493
106720, -12.733086
107300, -28.440271
107880, -43.025166
108460, -56.292309
