# ./result/hh_runge_0370.txt
# dt = 370 [usec]
# t [usec], V [mV]
0, -65.000000
370, -64.991028
740, -64.983130
1110, -64.976083
1480, -64.969870
1850, -64.964500
2220, -64.959977
2590, -64.956290
2960, -64.953411
3330, -64.951301
3700, -64.949909
4070, -64.949175
4440, -64.949035
4810, -64.949418
5180, -64.950253
5550, -64.951466
5920, -64.952986
6290, -64.954744
6660, -64.956675
7030, -64.958716
7400, -64.960813
7770, -64.962915
8140, -64.964977
8510, -64.966962
8880, -64.968839
9250, -64.970582
9620, -64.972171
9990, -64.973593
10360, -64.974838
10730, -64.975904
11100, -64.976791
11470, -64.977502
11840, -64.978044
12210, -64.978428
12580, -64.978665
12950, -64.978768
13320, -64.978752
13690, -64.978632
14060, -64.978424
14430, -64.978143
14800, -64.977803
15170, -64.977420
15540, -64.977005
15910, -64.976573
16280, -64.976134
16650, -64.975697
17020, -64.975273
17390, -64.974867
17760, -64.974486
18130, -64.974135
18500, -64.973818
18870, -64.973536
19240, -64.973292
19610, -64.973085
19980, -64.972916
20350, -64.972783
20720, -64.972685
21090, -64.972618
21460, -64.972582
21830, -64.972572
22200, -64.972586
22570, -64.972621
22940, -64.972672
23310, -64.972738
23680, -64.972815
24050, -64.972899
24420, -64.972990
24790, -64.973082
25160, -64.973176
25530, -64.973268
25900, -64.973357
26270, -64.973441
26640, -64.973519
27010, -64.973591
27380, -64.973656
27750, -64.973713
28120, -64.973762
28490, -64.973803
28860, -64.973836
29230, -64.973861
29600, -64.973880
29970, -64.973892
30340, -64.973898
30710, -64.973898
31080, -64.973894
31450, -64.973886
31820, -64.973874
32190, -64.973860
32560, -64.973843
32930, -64.973825
33300, -64.973806
33670, -64.973787
34040, -64.973768
34410, -64.973749
34780, -64.973731
35150, -64.973714
35520, -64.973699
35890, -64.973685
36260, -64.973672
36630, -64.973661
37000, -64.973652
37370, -64.973644
37740, -64.973638
38110, -64.973633
38480, -64.973630
38850, -64.973628
39220, -64.973628
39590, -64.973628
39960, -64.973630
40330, -64.973632
40700, -64.973635
41070, -64.973638
41440, -64.973642
41810, -64.973646
42180, -64.973650
42550, -64.973654
42920, -64.973658
43290, -64.973662
43660, -64.973666
44030, -64.973670
44400, -64.973673
44770, -64.973676
45140, -64.973679
45510, -64.973681
45880, -64.973683
46250, -64.973684
46620, -64.973686
46990, -64.973686
47360, -64.973687
47730, -64.973687
48100, -64.973687
48470, -64.973687
48840, -64.973687
49210, -64.973687
49580, -64.973686
49950, -64.973685
50320, -55.561586
50690, -45.900643
51060, -24.286179
51430, 25.330657
51800, 25.395885
52170, 10.826172
52540, -1.548934
52910, -16.207128
53280, -30.459319
53650, -43.619135
54020, -57.213673
54390, -68.404391
54760, -71.720656
55130, -71.983400
55500, -71.441621
55870, -70.624467
56240, -69.667980
56610, -68.616740
56980, -67.493813
57350, -66.318065
57720, -65.107926
58090, -63.881090
58460, -62.652371
58830, -61.431454
59200, -60.221466
59570, -59.016806
59940, -57.800953
60310, -56.538208
60680, -55.170340
