# hh_impl_0600.txt
# dt = 600 [usec]
# t [usec], V [mV]
0, -65.000000
600, -64.987063
1200, -64.976556
1800, -64.967955
2400, -64.961173
2999, -64.956151
3599, -64.952789
4199, -64.950935
4799, -64.950401
5399, -64.950974
5999, -64.952433
6599, -64.954555
7199, -64.957129
7799, -64.959961
8399, -64.962881
9000, -64.965745
9600, -64.968438
10200, -64.970872
10800, -64.972988
11400, -64.974750
12000, -64.976145
12600, -64.977178
13200, -64.977870
13800, -64.978251
14400, -64.978362
15000, -64.978246
15600, -64.977949
16200, -64.977517
16800, -64.976994
17400, -64.976418
18000, -64.975825
18600, -64.975244
19200, -64.974697
19800, -64.974203
20400, -64.973775
21000, -64.973418
21600, -64.973136
22200, -64.972927
22800, -64.972788
23400, -64.972713
24000, -64.972692
24600, -64.972718
25200, -64.972781
25800, -64.972871
26400, -64.972979
27000, -64.973098
27600, -64.973221
28200, -64.973341
28800, -64.973454
29400, -64.973556
30000, -64.973645
30600, -64.973719
31200, -64.973777
31800, -64.973821
32400, -64.973850
33000, -64.973866
33600, -64.973871
34200, -64.973866
34800, -64.973854
35400, -64.973836
36000, -64.973814
36600, -64.973790
37200, -64.973766
37800, -64.973741
38399, -64.973719
38999, -64.973698
39599, -64.973680
40199, -64.973666
40799, -64.973654
41399, -64.973645
41999, -64.973640
42599, -64.973637
43199, -64.973636
43799, -64.973637
44399, -64.973640
44999, -64.973644
45599, -64.973648
46199, -64.973653
46799, -64.973659
47399, -64.973664
47999, -64.973668
48599, -64.973673
49199, -64.973676
49799, -64.973680
50399, -44.619909
50999, -14.672838
51599, 30.493886
52199, 22.804781
52799, -0.499356
53399, -21.954062
53999, -38.640088
54599, -52.979731
55199, -65.157254
55799, -69.679533
56399, -69.397442
56999, -67.832522
57599, -65.849407
58199, -63.686363
58799, -61.471444
59399, -59.291982
59999, -57.180065
60599, -55.093203
61199, -52.903076
61799, -50.358729
62399, -46.949738
62999, -41.537522
63599, -31.679852
64199, -16.580983
64799, -9.760048
65399, -19.503392
65999, -34.106352
66599, -47.373074
67199, -59.293630
67799, -66.563013
68399, -67.776181
68999, -66.585269
69599, -64.675592
70199, -62.541890
70799, -60.379469
71399, -58.282474
71999, -56.268448
72599, -54.280277
73199, -52.188236
73799, -49.765599
74399, -46.579611
74999, -41.723899
75599, -33.462014
76199, -21.181234
76799, -14.043441
77399, -20.951996
77999, -34.029302
78599, -46.713066
79199, -58.327985
79799, -65.819953
80399, -67.329295
80999, -66.240713
81599, -64.360819
82199, -62.243041
82799, -60.099997
83399, -58.027496
83999, -56.039387
84599, -54.074960
85199, -52.003981
85799, -49.604540
86399, -46.449465
86999, -41.674929
87599, -33.661093
88199, -21.909403
88799, -14.966363
89399, -21.456479
89999, -34.188542
90599, -46.712616
91199, -58.235607
91799, -65.699703
92399, -67.226490
92999, -66.147208
93599, -64.270354
94199, -62.155578
94799, -60.017592
95399, -57.951715
95999, -55.969387
96599, -54.009202
97199, -51.941017
97799, -49.538908
98399, -46.376991
98999, -41.591847
99599, -33.578909
100199, -21.917029
100799, -15.155756
101399, -21.697960
101999, -34.377071
102599, -46.856611
103199, -58.341432
103799, -65.722733
104399, -67.201777
104999, -66.108223
105599, -64.227043
106199, -62.111714
106799, -59.975322
107399, -57.911801
107999, -55.931131
108599, -53.970852
109199, -51.899981
109799, -49.490046
110399, -46.312041
110999, -41.494321
111599, -33.426776
112199, -21.765024
112799, -15.196753
113399, -21.896064
113999, -34.584880
114599, -47.044243
115199, -58.499449
115799, -65.779457
116399, -67.192990
116999, -66.078905
117599, -64.191421
118199, -62.074682
118799, -59.939201
119399, -57.877169
119999, -55.897433
120599, -53.936334
121199, -51.861506
121799, -49.442209
122399, -46.245192
122999, -41.388400
123599, -33.252001
124199, -21.573921
124799, -15.212644
125399, -22.096896
125999, -34.808107
126599, -47.250919
127199, -58.671518
127799, -65.842932
128399, -67.186084
128999, -66.049864
129599, -64.155568
130199, -62.037253
130799, -59.902623
131399, -57.842024
131999, -55.863118
132599, -53.900992
133199, -51.821816
133799, -49.392407
134399, -46.174921
134999, -41.276123
135599, -33.065983
136199, -21.371082
136799, -15.229832
137399, -22.308821
137999, -35.044138
138599, -47.469652
139199, -58.854557
139799, -65.910044
140399, -67.178786
140999, -66.019186
141599, -64.117690
142199, -61.997721
142799, -59.863997
143399, -57.804917
143999, -55.826880
144599, -53.863655
145199, -51.779864
145799, -49.339746
146399, -46.100641
146999, -41.157721
147599, -32.871312
148199, -21.164751
148799, -15.252860
149399, -22.529630
149999, -35.287435
150600, -47.694928
151200, -59.043362
151800, -65.977551
152400, -67.170492
153000, -65.987145
153600, -64.078320
154200, -61.956709
154800, -59.823761
155400, -57.766282
156000, -55.789189
156600, -53.824842
157200, -51.736255
157800, -49.284997
158400, -46.023443
159000, -41.034960
159600, -32.671077
160200, -20.957948
160800, -15.283677
161400, -22.757607
162000, -35.535118
162600, -47.924949
163200, -59.236828
163800, -66.043351
164400, -67.160798
165000, -65.954072
165600, -64.038025
166200, -61.914862
166800, -59.782766
167400, -57.726942
168000, -55.750804
168600, -53.785286
169200, -51.691758
169800, -49.229062
170400, -45.944527
171000, -40.905789
171600, -32.455360
172200, -20.731438
172800, -15.312969
173400, -22.993667
174000, -35.792327
174600, -48.166101
175200, -59.434928
175800, -66.110171
176400, -67.150828
177000, -65.920401
177600, -63.997031
178200, -61.872304
178800, -59.741084
179400, -57.686932
180000, -55.711726
180600, -53.744937
181200, -51.646251
181800, -49.171685
182400, -45.863377
183000, -40.771132
183600, -32.228862
184200, -20.494607
184800, -15.344496
185400, -23.239519
186000, -36.061526
186600, -48.417914
187200, -59.639466
187800, -66.177972
188400, -67.139787
189000, -65.885052
