# hh_euler_0140.txt
# dt = 140 [usec]
# t [usec], V [mV]
0, -65.000000
140, -64.995947
280, -64.992127
420, -64.988480
560, -64.984986
700, -64.981641
840, -64.978444
980, -64.975399
1120, -64.972508
1260, -64.969774
1400, -64.967197
1540, -64.964779
1680, -64.962521
1820, -64.960422
1960, -64.958482
2100, -64.956699
2240, -64.955072
2380, -64.953598
2520, -64.952275
2660, -64.951100
2800, -64.950069
2940, -64.949178
3080, -64.948425
3220, -64.947803
3360, -64.947308
3500, -64.946937
3640, -64.946683
3780, -64.946541
3920, -64.946506
4060, -64.946572
4200, -64.946735
4340, -64.946988
4480, -64.947325
4620, -64.947741
4760, -64.948231
4900, -64.948788
5040, -64.949407
5180, -64.950082
5320, -64.950809
5460, -64.951581
5600, -64.952393
5740, -64.953241
5880, -64.954118
6020, -64.955021
6160, -64.955945
6300, -64.956885
6440, -64.957837
6580, -64.958796
6720, -64.959760
6860, -64.960723
7000, -64.961683
7140, -64.962635
7280, -64.963578
7420, -64.964507
7560, -64.965421
7700, -64.966317
7840, -64.967191
7980, -64.968043
8120, -64.968870
8260, -64.969671
8400, -64.970443
8540, -64.971187
8680, -64.971899
8820, -64.972580
8960, -64.973229
9100, -64.973844
9240, -64.974426
9380, -64.974974
9520, -64.975487
9660, -64.975966
9800, -64.976411
9940, -64.976823
10080, -64.977200
10220, -64.977544
10360, -64.977855
10500, -64.978134
10640, -64.978381
10780, -64.978598
10920, -64.978785
11060, -64.978942
11200, -64.979072
11340, -64.979175
11480, -64.979251
11620, -64.979303
11760, -64.979331
11900, -64.979337
12040, -64.979321
12180, -64.979285
12320, -64.979229
12460, -64.979157
12600, -64.979067
12740, -64.978963
12880, -64.978844
13020, -64.978712
13160, -64.978569
13300, -64.978415
13440, -64.978251
13580, -64.978079
13720, -64.977900
13860, -64.977715
14000, -64.977524
14140, -64.977329
14280, -64.977131
14420, -64.976931
14560, -64.976729
14700, -64.976526
14840, -64.976323
14980, -64.976122
15120, -64.975922
15260, -64.975724
15400, -64.975529
15540, -64.975337
15680, -64.975149
15820, -64.974966
15960, -64.974787
16100, -64.974614
16240, -64.974446
16380, -64.974285
16520, -64.974129
16660, -64.973980
16800, -64.973838
16940, -64.973702
17080, -64.973574
17220, -64.973452
17360, -64.973338
17500, -64.973231
17640, -64.973131
17780, -64.973038
17920, -64.972953
18060, -64.972875
18200, -64.972803
18340, -64.972739
18480, -64.972681
18620, -64.972630
18760, -64.972586
18900, -64.972547
19040, -64.972515
19180, -64.972489
19320, -64.972469
19460, -64.972453
19600, -64.972444
19740, -64.972439
19880, -64.972439
20020, -64.972443
20160, -64.972452
20300, -64.972464
20440, -64.972481
20580, -64.972500
20720, -64.972523
20860, -64.972549
21000, -64.972578
21140, -64.972609
21280, -64.972643
21420, -64.972678
21560, -64.972715
21700, -64.972754
21840, -64.972794
21980, -64.972835
22120, -64.972877
22260, -64.972919
22400, -64.972962
22540, -64.973005
22680, -64.973049
22820, -64.973092
22960, -64.973135
23100, -64.973178
23240, -64.973221
23380, -64.973262
23520, -64.973303
23660, -64.973344
23800, -64.973383
23940, -64.973421
24080, -64.973458
24220, -64.973494
24360, -64.973528
24500, -64.973562
24640, -64.973593
24780, -64.973624
24920, -64.973653
25060, -64.973680
25200, -64.973706
25340, -64.973731
25480, -64.973754
25620, -64.973775
25760, -64.973795
25900, -64.973813
26040, -64.973830
26180, -64.973845
26320, -64.973859
26460, -64.973871
26600, -64.973882
26740, -64.973892
26880, -64.973900
27020, -64.973907
27160, -64.973913
27300, -64.973918
27440, -64.973921
27580, -64.973923
27720, -64.973925
27860, -64.973925
28000, -64.973924
28140, -64.973922
28280, -64.973920
28420, -64.973917
28560, -64.973913
28700, -64.973908
28840, -64.973903
28980, -64.973897
29120, -64.973890
29260, -64.973883
29400, -64.973876
29540, -64.973868
29680, -64.973860
29820, -64.973852
29960, -64.973844
30100, -64.973835
30240, -64.973826
30380, -64.973817
30520, -64.973808
30660, -64.973799
30800, -64.973790
30940, -64.973781
31080, -64.973773
31220, -64.973764
31360, -64.973755
31500, -64.973747
31640, -64.973738
31780, -64.973730
31920, -64.973722
32060, -64.973715
32200, -64.973707
32340, -64.973700
32480, -64.973693
32620, -64.973687
32760, -64.973680
32900, -64.973675
33040, -64.973669
33180, -64.973664
33320, -64.973659
33460, -64.973654
33600, -64.973650
33740, -64.973645
33880, -64.973642
34020, -64.973638
34160, -64.973635
34300, -64.973633
34440, -64.973630
34580, -64.973628
34720, -64.973626
34860, -64.973624
35000, -64.973623
35140, -64.973622
35280, -64.973621
35420, -64.973621
35560, -64.973620
35700, -64.973620
35840, -64.973620
35980, -64.973620
36120, -64.973621
36260, -64.973621
36400, -64.973622
36540, -64.973623
36680, -64.973624
36820, -64.973626
36960, -64.973627
37100, -64.973628
37240, -64.973630
37380, -64.973632
37520, -64.973633
37660, -64.973635
37800, -64.973637
37940, -64.973639
38080, -64.973641
38220, -64.973643
38360, -64.973645
38500, -64.973647
38640, -64.973649
38780, -64.973651
38920, -64.973652
39060, -64.973654
39200, -64.973656
39340, -64.973658
39480, -64.973660
39620, -64.973662
39760, -64.973664
39900, -64.973665
40040, -64.973667
40180, -64.973669
40320, -64.973670
40460, -64.973672
40600, -64.973673
40740, -64.973675
40880, -64.973676
41020, -64.973677
41160, -64.973678
41300, -64.973679
41440, -64.973681
41580, -64.973681
41720, -64.973682
41860, -64.973683
42000, -64.973684
42140, -64.973685
42280, -64.973685
42420, -64.973686
42560, -64.973686
42700, -64.973687
42840, -64.973687
42980, -64.973688
43120, -64.973688
43260, -64.973688
43400, -64.973688
43540, -64.973688
43680, -64.973688
43820, -64.973688
43960, -64.973688
44100, -64.973688
44240, -64.973688
44380, -64.973688
44520, -64.973688
44660, -64.973688
44800, -64.973687
44940, -64.973687
45080, -64.973687
45220, -64.973687
45360, -64.973686
45500, -64.973686
45640, -64.973686
45780, -64.973685
45920, -64.973685
46060, -64.973685
46200, -64.973684
46340, -64.973684
46480, -64.973683
46620, -64.973683
46760, -64.973683
46900, -64.973682
47040, -64.973682
47180, -64.973681
47320, -64.973681
47460, -64.973681
47600, -64.973680
47740, -64.973680
47880, -64.973680
48020, -64.973679
48160, -64.973679
48300, -64.973679
48440, -64.973678
48580, -64.973678
48720, -64.973678
48860, -64.973678
49000, -64.973677
49140, -64.973677
49280, -64.973677
49420, -64.973677
49560, -64.973677
49700, -64.973676
49840, -64.973676
49980, -64.973676
50120, -58.591559
50260, -52.508026
50400, -45.923974
50540, -36.425740
50680, -16.367373
50820, 31.685039
50960, 54.382415
51100, 35.137898
51240, 36.564320
51380, 25.799586
51520, 19.883220
51660, 11.522167
51800, 4.212452
51940, -3.185563
52080, -10.176516
52220, -16.902263
52360, -23.363831
52500, -29.682155
52640, -36.075034
52780, -42.952189
52920, -50.864825
53060, -59.974228
53200, -68.118793
53340, -71.379273
53480, -71.682399
53620, -71.443915
53760, -71.103700
53900, -70.734231
54040, -70.343805
54180, -69.939163
54320, -69.517272
54460, -69.082698
54600, -68.632113
54740, -68.170145
54880, -67.693635
55020, -67.207407
55160, -66.708462
55300, -66.201777
55440, -65.684475
55580, -65.161593
55720, -64.630320
55860, -64.095614
56000, -63.554665
56140, -63.012162
56280, -62.465240
56420, -61.918077
56560, -61.367483
56700, -60.817237
56840, -60.263472
56980, -59.709519
57120, -59.150461
57260, -58.589090
57400, -58.018919
57540, -57.442073
57680, -56.849617
57820, -56.241402
57960, -55.606484
58100, -54.939709
58240, -54.226240
58380, -53.451825
58520, -52.587563
58660, -51.601138
58800, -50.431968
58940, -48.992030
59080, -47.123060
59220, -44.543703
59360, -40.703970
59500, -34.511555
59640, -23.814443
59780, -5.744299
59920, 15.905371
60060, 21.320340
60200, 12.482911
60340, 4.047648
60480, -4.246653
60620, -11.982591
60760, -19.200138
60900, -25.974859
61040, -32.462161
61180, -38.961108
61320, -45.895561
