# hh_runge_0080.txt
# dt = 80 [usec]
# t [usec], V [mV]
0, -65.000000
80, -64.997638
160, -64.995379
240, -64.993204
320, -64.991100
400, -64.989058
480, -64.987073
560, -64.985140
640, -64.983259
720, -64.981427
800, -64.979645
880, -64.977910
960, -64.976224
1040, -64.974586
1120, -64.972997
1200, -64.971457
1280, -64.969965
1360, -64.968522
1440, -64.967129
1520, -64.965785
1600, -64.964490
1680, -64.963244
1760, -64.962048
1840, -64.960901
1920, -64.959802
2000, -64.958753
2080, -64.957752
2160, -64.956799
2240, -64.955894
2320, -64.955037
2400, -64.954227
2480, -64.953463
2560, -64.952746
2640, -64.952074
2720, -64.951447
2800, -64.950865
2880, -64.950326
2960, -64.949831
3040, -64.949378
3120, -64.948966
3200, -64.948595
3280, -64.948265
3360, -64.947973
3440, -64.947720
3520, -64.947505
3600, -64.947326
3680, -64.947183
3760, -64.947075
3840, -64.947002
3920, -64.946961
4000, -64.946952
4080, -64.946975
4160, -64.947028
4240, -64.947110
4320, -64.947220
4400, -64.947358
4480, -64.947522
4560, -64.947711
4640, -64.947925
4720, -64.948163
4800, -64.948423
4880, -64.948704
4960, -64.949006
5040, -64.949327
5120, -64.949667
5200, -64.950025
5280, -64.950399
5360, -64.950789
5440, -64.951194
5520, -64.951613
5600, -64.952044
5680, -64.952488
5760, -64.952944
5840, -64.953409
5920, -64.953884
6000, -64.954368
6080, -64.954859
6160, -64.955358
6240, -64.955863
6320, -64.956373
6400, -64.956888
6480, -64.957407
6560, -64.957929
6640, -64.958454
6720, -64.958981
6800, -64.959509
6880, -64.960037
6960, -64.960565
7040, -64.961093
7120, -64.961619
7200, -64.962143
7280, -64.962665
7360, -64.963184
7440, -64.963699
7520, -64.964210
7600, -64.964717
7680, -64.965219
7760, -64.965715
7840, -64.966206
7920, -64.966691
8000, -64.967169
8080, -64.967640
8160, -64.968104
8240, -64.968560
8320, -64.969008
8400, -64.969448
8480, -64.969880
8560, -64.970303
8640, -64.970717
8720, -64.971122
8800, -64.971517
8880, -64.971904
8960, -64.972280
9040, -64.972646
9120, -64.973003
9200, -64.973350
9280, -64.973686
9360, -64.974012
9440, -64.974328
9520, -64.974633
9600, -64.974928
9680, -64.975213
9760, -64.975487
9840, -64.975750
9920, -64.976003
10000, -64.976246
10080, -64.976478
10160, -64.976700
10240, -64.976912
10320, -64.977113
10400, -64.977304
10480, -64.977485
10560, -64.977656
10640, -64.977817
10720, -64.977969
10800, -64.978111
10880, -64.978243
10960, -64.978366
11040, -64.978479
11120, -64.978584
11200, -64.978679
11280, -64.978766
11360, -64.978844
11440, -64.978914
11520, -64.978975
11600, -64.979029
11680, -64.979074
11760, -64.979112
11840, -64.979142
11920, -64.979165
12000, -64.979180
12080, -64.979189
12160, -64.979191
12240, -64.979186
12320, -64.979175
12400, -64.979158
12480, -64.979135
12560, -64.979106
12640, -64.979072
12720, -64.979032
12800, -64.978988
12880, -64.978938
12960, -64.978884
13040, -64.978825
13120, -64.978762
13200, -64.978695
13280, -64.978624
13360, -64.978549
13440, -64.978471
13520, -64.978390
13600, -64.978305
13680, -64.978218
13760, -64.978128
