# ./result/hh_euler_0790.txt
# dt = 790 [usec]
# t [usec], V [mV]
0, -65.000000
790, -64.984394
1580, -64.963016
2370, -64.963245
3160, -64.937843
3950, -64.968408
4740, -64.910037
5530, -65.010241
6320, -64.825294
7110, -65.104084
7900, -64.430978
8690, -65.124690
9480, -62.133914
10270, -63.845267
11060, -58.284138
11850, -58.610041
12640, -57.034210
13430, -55.048181
14220, -48.365487
15010, -7.799368
15800, 42.986572
16590, 62.877291
17380, 49.894736
18170, 50.002044
18960, 49.999975
19750, 50.000000
20540, 50.000000
21330, 50.000000
22120, 50.000000
22910, 50.000000
23700, 50.000000
24490, 50.000000
25280, 50.000000
26070, 50.000000
26860, 50.000000
27650, 50.000000
28440, 50.000000
29230, 50.000000
30020, 50.000000
30810, 50.000000
31600, 50.000000
32390, 50.000000
33180, 50.000000
33970, 50.000000
34760, 50.000000
35550, 50.000000
36340, 50.000000
37130, 50.000000
37920, 50.000000
38710, 50.000000
39500, 50.000000
40290, 50.000000
41080, 50.000000
41870, 50.000000
42660, 50.000000
43450, 50.000000
44240, 50.000000
45030, 50.000000
45820, 50.000000
46610, 50.000000
47400, 50.000000
48190, 50.000000
48980, 50.000000
49770, 50.000000
50560, 50.000000
51350, 50.000000
52140, 50.000000
52930, 50.000000
53720, 50.000000
54510, 50.000000
55300, 50.000000
56090, 50.000000
56880, 50.000000
57670, 50.000000
58460, 50.000000
59250, 50.000000
60040, 50.000000
60830, 50.000000
61620, 50.000000
62410, 50.000000
63200, 50.000000
63990, 50.000000
64780, 50.000000
65570, 50.000000
66360, 50.000000
67150, 50.000000
67940, 50.000000
68730, 50.000000
69520, 50.000000
70310, 50.000000
71100, 50.000000
71890, 50.000000
72680, 50.000000
73470, 50.000000
74260, 50.000000
75050, 50.000000
75840, 50.000000
76630, 50.000000
77420, 50.000000
78210, 50.000000
79000, 50.000000
79790, 50.000000
80580, 50.000000
81370, 50.000000
82160, 50.000000
82950, 50.000000
83740, 50.000000
84530, 50.000000
85320, 50.000000
86110, 50.000000
86900, 50.000000
87690, 50.000000
88480, 50.000000
89270, 50.000000
90060, 50.000000
90850, 50.000000
91640, 50.000000
92430, 50.000000
93220, 50.000000
94010, 50.000000
94800, 50.000000
95590, 50.000000
96380, 50.000000
97170, 50.000000
97960, 50.000000
98750, 50.000000
99540, 50.000000
100330, 50.000000
101120, 50.000000
101910, 50.000000
102700, 50.000000
103490, 50.000000
104280, 50.000000
105070, 50.000000
105860, 50.000000
106650, 50.000000
107440, 50.000000
108230, 50.000000
109020, 50.000000
109810, 50.000000
110600, 50.000000
111390, 50.000000
112180, 50.000000
112970, 50.000000
113760, 50.000000
114550, 50.000000
115340, 50.000000
116130, 50.000000
116920, 50.000000
117710, 50.000000
118500, 50.000000
119290, 50.000000
120080, nan
120870, nan
121660, nan
122450, nan
123240, nan
124030, nan
124820, nan
125610, nan
126400, nan
127190, nan
127980, nan
128770, nan
129560, nan
130350, nan
131140, nan
131930, nan
132720, nan
133510, nan
134300, nan
135090, nan
135880, nan
136670, nan
137460, nan
138250, nan
139040, nan
139830, nan
140620, nan
141410, nan
142200, nan
142990, nan
143780, nan
144570, nan
145360, nan
146150, nan
146940, nan
147730, nan
148520, nan
149310, nan
150100, nan
150890, nan
151680, nan
152470, nan
153260, nan
154050, nan
154840, nan
155630, nan
156420, nan
157210, nan
158000, nan
158790, nan
159580, nan
160370, nan
161160, nan
161950, nan
162740, nan
163530, nan
164320, nan
165110, nan
165900, nan
166690, nan
167480, nan
168270, nan
169060, nan
169850, nan
170640, nan
171430, nan
172220, nan
173010, nan
173800, nan
174590, nan
175380, nan
176170, nan
176960, nan
177750, nan
178540, nan
179330, nan
180120, nan
180910, nan
181700, nan
182490, nan
183280, nan
184070, nan
184860, nan
185650, nan
186440, nan
187230, nan
188020, nan
188810, nan
189600, nan
190390, nan
191180, nan
191970, nan
192760, nan
193550, nan
194340, nan
195130, nan
195920, nan
196710, nan
197500, nan
198290, nan
199080, nan
199870, nan
200660, nan
201450, nan
202240, nan
203030, nan
203820, nan
204610, nan
205400, nan
206190, nan
206980, nan
207770, nan
208560, nan
209350, nan
210140, nan
210930, nan
211720, nan
212510, nan
213300, nan
214090, nan
214880, nan
215670, nan
216460, nan
217250, nan
218040, nan
218830, nan
219620, nan
220410, nan
221200, nan
221990, nan
222780, nan
223570, nan
224360, nan
225150, nan
225940, nan
226730, nan
227520, nan
228310, nan
229100, nan
229890, nan
230680, nan
231470, nan
232260, nan
233050, nan
233840, nan
234630, nan
235420, nan
236210, nan
237000, nan
237790, nan
238580, nan
239370, nan
240160, nan
240950, nan
241740, nan
242530, nan
243320, nan
244110, nan
244900, nan
245690, nan
246480, nan
247270, nan
248060, nan
248850, nan
249640, nan
250430, nan
251220, nan
252010, nan
252800, nan
253590, nan
254380, nan
255170, nan
255960, nan
256750, nan
257540, nan
258330, nan
259120, nan
259910, nan
260700, nan
261490, nan
262280, nan
263070, nan
263860, nan
264650, nan
265440, nan
266230, nan
267020, nan
267810, nan
268600, nan
269390, nan
270180, nan
270970, nan
271760, nan
272550, nan
273340, nan
274130, nan
274920, nan
275710, nan
276500, nan
277290, nan
278080, nan
278870, nan
279660, nan
280450, nan
281240, nan
282030, nan
282820, nan
283610, nan
284400, nan
285190, nan
285980, nan
286770, nan
287560, nan
288350, nan
289140, nan
289930, nan
290720, nan
291510, nan
292300, nan
293090, nan
293880, nan
294670, nan
295460, nan
296250, nan
297040, nan
297830, nan
298620, nan
299410, nan
300200, nan
