# hh_cnexp_0210.txt
# dt = 210 [usec]
# t [usec], V [mV]
0, -65.000000
210, -64.994055
420, -64.988627
630, -64.983580
840, -64.978873
1050, -64.974496
1260, -64.970452
1470, -64.966742
1680, -64.963369
1890, -64.960333
2100, -64.957632
2310, -64.955260
2520, -64.953211
2730, -64.951477
2940, -64.950046
3150, -64.948908
3360, -64.948047
3570, -64.947451
3780, -64.947104
3990, -64.946988
4200, -64.947089
4410, -64.947387
4620, -64.947867
4830, -64.948510
5040, -64.949299
5250, -64.950216
5460, -64.951246
5670, -64.952370
5880, -64.953574
6090, -64.954841
6300, -64.956157
6510, -64.957507
6720, -64.958880
6930, -64.960261
7140, -64.961641
7350, -64.963007
7560, -64.964351
7770, -64.965663
7980, -64.966936
8190, -64.968163
8400, -64.969338
8610, -64.970456
8820, -64.971512
9030, -64.972502
9240, -64.973425
9450, -64.974279
9660, -64.975061
9870, -64.975771
10080, -64.976410
10290, -64.976977
10500, -64.977475
10710, -64.977904
10920, -64.978266
11130, -64.978564
11340, -64.978801
11550, -64.978979
11760, -64.979101
11970, -64.979172
12180, -64.979193
12390, -64.979170
12600, -64.979105
12810, -64.979002
13020, -64.978865
13230, -64.978698
13440, -64.978505
13650, -64.978288
13860, -64.978052
14070, -64.977799
14280, -64.977534
14490, -64.977258
14700, -64.976976
14910, -64.976689
15120, -64.976401
15330, -64.976113
15540, -64.975829
15750, -64.975549
15960, -64.975276
16170, -64.975011
16380, -64.974756
16590, -64.974511
16800, -64.974279
17010, -64.974060
17220, -64.973855
17430, -64.973663
17640, -64.973487
17850, -64.973325
18060, -64.973178
18270, -64.973046
18480, -64.972929
18690, -64.972827
18900, -64.972739
19110, -64.972665
19320, -64.972604
19530, -64.972556
19740, -64.972520
19950, -64.972496
20160, -64.972483
20370, -64.972480
20580, -64.972487
20790, -64.972502
21000, -64.972525
21210, -64.972555
21420, -64.972591
21630, -64.972633
21840, -64.972679
22050, -64.972730
22260, -64.972784
22470, -64.972841
22680, -64.972899
22890, -64.972959
23100, -64.973020
23310, -64.973082
23520, -64.973143
23730, -64.973203
23940, -64.973263
24150, -64.973321
24360, -64.973377
24570, -64.973431
24780, -64.973483
24990, -64.973532
25200, -64.973578
25410, -64.973622
25620, -64.973662
25830, -64.973700
26040, -64.973734
26250, -64.973765
26460, -64.973793
26670, -64.973818
26880, -64.973840
27090, -64.973859
27300, -64.973875
27510, -64.973888
27720, -64.973898
27930, -64.973906
28140, -64.973911
28350, -64.973914
28560, -64.973915
28770, -64.973914
28980, -64.973911
29190, -64.973906
29400, -64.973900
29610, -64.973893
29820, -64.973885
30030, -64.973875
30240, -64.973865
30450, -64.973854
30660, -64.973842
30870, -64.973830
31080, -64.973817
31290, -64.973805
31500, -64.973792
31710, -64.973780
31920, -64.973767
32130, -64.973755
32340, -64.973743
32550, -64.973732
32760, -64.973721
32970, -64.973710
33180, -64.973700
33390, -64.973690
33600, -64.973681
33810, -64.973673
34020, -64.973666
34230, -64.973659
34440, -64.973652
34650, -64.973647
34860, -64.973642
35070, -64.973637
35280, -64.973634
35490, -64.973630
35700, -64.973628
35910, -64.973626
36120, -64.973624
36330, -64.973624
36540, -64.973623
36750, -64.973623
36960, -64.973623
37170, -64.973624
37380, -64.973625
37590, -64.973627
37800, -64.973628
38010, -64.973630
38220, -64.973632
38430, -64.973635
38640, -64.973637
38850, -64.973640
39060, -64.973642
39270, -64.973645
39480, -64.973648
39690, -64.973651
39900, -64.973653
40110, -64.973656
40320, -64.973659
40530, -64.973661
40740, -64.973664
40950, -64.973666
41160, -64.973669
41370, -64.973671
41580, -64.973673
41790, -64.973675
42000, -64.973677
42210, -64.973678
42420, -64.973680
42630, -64.973681
42840, -64.973682
43050, -64.973683
43260, -64.973684
43470, -64.973685
43680, -64.973686
43890, -64.973687
44100, -64.973687
44310, -64.973687
44520, -64.973688
44730, -64.973688
44940, -64.973688
45150, -64.973688
45360, -64.973688
45570, -64.973688
45780, -64.973687
45990, -64.973687
46200, -64.973687
46410, -64.973686
46620, -64.973686
46830, -64.973685
47040, -64.973685
47250, -64.973684
47460, -64.973684
47670, -64.973683
47880, -64.973683
48090, -64.973682
48300, -64.973682
48510, -64.973681
48720, -64.973681
48930, -64.973680
49140, -64.973680
49350, -64.973679
49560, -64.973679
49770, -64.973678
49980, -64.973678
50190, -55.613400
50400, -46.653228
50610, -33.755660
50820, 0.722900
51030, 57.476183
51240, 29.161497
51450, 34.335263
51660, 14.901688
51870, 9.393061
52080, -3.726576
52290, -12.064029
52500, -21.623238
52710, -30.041349
52920, -38.683641
53130, -48.236858
53340, -59.504395
53550, -69.233862
53760, -71.592999
53970, -71.247210
54180, -70.720059
54390, -70.138550
54600, -69.522458
54810, -68.871531
55020, -68.192334
55230, -67.483534
55440, -66.752155
55650, -65.997654
55860, -65.227764
56070, -64.442089
56280, -63.648351
56490, -62.846057
56700, -62.042224
56910, -61.235021
57120, -60.429007
57330, -59.619851
57540, -58.809767
57750, -57.991135
57960, -57.161957
58170, -56.307000
58380, -55.415270
58590, -54.461115
58800, -53.415503
59010, -52.221838
59220, -50.796488
59430, -48.976381
59640, -46.458914
59850, -42.578882
60060, -35.830226
60270, -22.848589
60480, -0.434919
60690, 15.248858
60900, 7.018711
61110, -2.901999
61320, -13.217505
61530, -22.675401
61740, -31.475042
61950, -40.040624
62160, -49.244600
62370, -59.459742
62580, -67.735257
62790, -70.210638
63000, -70.090484
63210, -69.545853
63420, -68.913997
63630, -68.239466
63840, -67.536792
64050, -66.806840
64260, -66.057604
64470, -65.289086
64680, -64.509170
64890, -63.717878
65100, -62.923001
65310, -62.123992
65520, -61.327253
65730, -60.530273
65940, -59.737611
66150, -58.944666
66360, -58.153341
66570, -57.354441
66780, -56.544489
66990, -55.709509
67200, -54.839258
67410, -53.908845
67620, -52.890280
67830, -51.728706
68040, -50.343455
68250, -48.583571
68460, -46.173436
68670, -42.534908
68880, -36.401353
69090, -25.074764
69300, -5.707637
69510, 10.940111
69720, 6.215518
69930, -3.948337
70140, -13.989825
70350, -23.465071
70560, -32.214805
70770, -40.743184
70980, -49.892449
71190, -59.886798
71400, -67.668091
71610, -69.936975
71820, -69.817951
72030, -69.268974
72240, -68.627023
72450, -67.941471
72660, -67.228523
72870, -66.489600
73080, -65.732927
73290, -64.958709
73500, -64.175072
73710, -63.381873
73920, -62.586658
74130, -61.788636
74340, -60.994240
74550, -60.201107
74760, -59.412628
74970, -58.623390
75180, -57.834506
75390, -57.037399
75600, -56.228656
75810, -55.391831
76020, -54.514741
76230, -53.570297
76440, -52.527261
76650, -51.325593
76860, -49.875822
77070, -48.007937
77280, -45.404351
77490, -41.385209
77700, -34.478509
77910, -21.738386
78120, -1.627428
78330, 10.875924
78540, 3.514552
78750, -6.460750
78960, -16.465311
79170, -25.720123
79380, -34.349523
79590, -42.932468
79800, -52.310512
80010, -62.165285
80220, -68.607656
80430, -69.942585
80640, -69.650722
80850, -69.067387
81060, -68.411647
81270, -67.716472
81480, -66.995564
81690, -66.250083
81900, -65.488113
82110, -64.709872
82320, -63.923441
82530, -63.128872
82740, -62.333481
82950, -61.536081
83160, -60.742713
83370, -59.950610
83580, -59.163743
83790, -58.375743
84000, -57.586573
84210, -56.786698
84420, -55.972030
84630, -55.127123
84840, -54.236913
85050, -53.270887
85260, -52.193294
85470, -50.936944
85680, -49.398214
85890, -47.371691
86100, -44.472519
86310, -39.869475
86520, -31.753158
86730, -16.899108
86940, 3.544782
87150, 10.061045
87360, 0.623326
87570, -9.253226
87780, -19.137018
87990, -28.170238
88200, -36.709485
88410, -45.431585
88620, -55.085550
88830, -64.511150
89040, -69.325193
89250, -69.914709
89460, -69.492154
89670, -68.880033
89880, -68.211889
90090, -67.508065
90300, -66.780098
90510, -66.028795
90720, -65.262313
90930, -64.480743
91140, -63.692072
91350, -62.896257
91560, -62.100698
91770, -61.304056
91980, -60.511745
92190, -59.720523
92400, -58.933819
92610, -58.145850
92820, -57.355706
93030, -56.552411
