# ./result/hh_cnexp_0450.txt
# dt = 450 [usec]
# t [usec], V [mV]
0, -65.000000
450, -64.989542
900, -64.980387
1350, -64.972399
1800, -64.965617
2250, -64.960061
2700, -64.955716
3150, -64.952535
3600, -64.950442
4050, -64.949340
4500, -64.949120
4950, -64.949658
5400, -64.950829
5850, -64.952505
6300, -64.954563
6750, -64.956885
7200, -64.959364
7650, -64.961902
8100, -64.964416
8550, -64.966834
9000, -64.969097
9450, -64.971162
9900, -64.972996
10350, -64.974577
10800, -64.975897
11250, -64.976955
11700, -64.977758
12150, -64.978319
12600, -64.978657
13050, -64.978796
13500, -64.978760
13950, -64.978577
14400, -64.978274
14850, -64.977878
15300, -64.977413
15750, -64.976905
16200, -64.976374
16650, -64.975840
17100, -64.975319
17550, -64.974825
18000, -64.974369
18450, -64.973959
18900, -64.973599
19350, -64.973294
19800, -64.973045
20250, -64.972850
20700, -64.972708
21150, -64.972616
21600, -64.972567
22050, -64.972559
22500, -64.972584
22950, -64.972638
23400, -64.972715
23850, -64.972808
24300, -64.972913
24750, -64.973025
25200, -64.973140
25650, -64.973253
26100, -64.973362
26550, -64.973464
27000, -64.973558
27450, -64.973640
27900, -64.973712
28350, -64.973772
28800, -64.973819
29250, -64.973856
29700, -64.973881
30150, -64.973897
30600, -64.973904
31050, -64.973902
31500, -64.973894
31950, -64.973881
32400, -64.973863
32850, -64.973843
33300, -64.973820
33750, -64.973796
34200, -64.973772
34650, -64.973749
35100, -64.973727
35550, -64.973707
36000, -64.973688
36450, -64.973672
36900, -64.973659
37350, -64.973648
37800, -64.973639
38250, -64.973633
38700, -64.973629
39150, -64.973627
39600, -64.973626
40050, -64.973628
40500, -64.973630
40950, -64.973634
41400, -64.973638
41850, -64.973643
42300, -64.973648
42750, -64.973653
43200, -64.973658
43650, -64.973663
44100, -64.973668
44550, -64.973672
45000, -64.973676
45450, -64.973679
45900, -64.973682
46350, -64.973684
46800, -64.973686
47250, -64.973687
47700, -64.973688
48150, -64.973688
48600, -64.973688
49050, -64.973688
49500, -64.973687
49950, -64.973686
50400, -54.002938
50850, -41.367415
51300, -4.087715
51750, 36.371225
52200, 23.706913
52650, -0.760320
53100, -21.832276
53550, -38.654309
54000, -54.257027
54450, -68.147181
54900, -72.087497
55350, -72.104898
55800, -71.294209
56250, -70.207891
56700, -68.964601
57150, -67.607771
57600, -66.169926
58050, -64.683862
58500, -63.180106
58950, -61.682613
59400, -60.200989
59850, -58.727131
60300, -57.226154
60750, -55.628104
61200, -53.794012
61650, -51.436691
62100, -47.841571
62550, -40.948201
63000, -24.637171
63450, 3.371154
63900, 7.143415
64350, -12.386653
64800, -31.526385
65250, -47.172899
65700, -62.055725
66150, -70.297532
66600, -71.475325
67050, -70.911849
67500, -69.869348
67950, -68.621936
68400, -67.252413
68850, -65.805580
69300, -64.318267
69750, -62.822275
70200, -61.340966
70650, -59.882631
71100, -58.438607
71550, -56.972800
72000, -55.422973
72450, -53.655930
72900, -51.414873
73350, -48.083340
73800, -41.949743
74250, -27.976669
74700, -1.745043
75150, 6.993417
75600, -10.673424
76050, -30.054330
76500, -45.836442
76950, -60.730739
77400, -69.843806
77850, -71.361599
78300, -70.877260
78750, -69.855356
79200, -68.614017
79650, -67.246577
80100, -65.800734
80550, -64.314261
81000, -62.819396
81450, -61.339773
81900, -59.884036
82350, -58.443998
82800, -56.984419
83250, -55.444973
83700, -53.695960
84150, -51.491043
84600, -48.241753
85050, -42.328761
85500, -28.983442
85950, -3.200131
86400, 7.178226
86850, -9.814845
87300, -29.323052
87750, -45.200451
88200, -60.122964
88650, -69.653821
89100, -71.342280
89550, -70.898194
90000, -69.888959
90450, -68.653440
90900, -67.289389
91350, -65.845497
91800, -64.359908
92250, -62.864993
92700, -61.385005
93150, -59.928793
93600, -58.489447
94050, -57.031944
94500, -55.497447
94950, -53.759602
95400, -51.579930
95850, -48.389149
96300, -42.631021
96750, -29.713086
97200, -4.204880
97650, 7.420014
98100, -9.057853
98550, -28.683303
99000, -44.652968
99450, -59.603977
99900, -69.491093
100350, -71.333978
100800, -70.926145
101250, -69.928773
101700, -68.699118
102150, -67.338677
102600, -65.896909
103050, -64.412251
103500, -62.917164
103950, -61.436559
104400, -59.979474
104850, -58.540376
105300, -57.084387
105750, -55.553529
106200, -53.825702
106650, -51.669441
107100, -48.533155
107550, -42.919280
108000, -30.403030
108450, -5.185551
108900, 7.630714
109350, -8.309921
109800, -28.046767
110250, -44.111246
110700, -59.087813
111150, -69.322284
111600, -71.324994
112050, -70.954424
112500, -69.969145
112950, -68.745463
113400, -67.388717
113850, -65.949143
114300, -64.465465
114750, -62.970234
115200, -61.489012
115650, -60.031036
116100, -58.591616
116550, -57.137076
117000, -55.609856
117450, -53.892001
117900, -51.758987
118350, -48.676746
118800, -43.206170
119250, -31.081003
119700, -6.188454
120150, 7.801455
120600, -7.554921
121050, -27.397184
121500, -43.565789
121950, -58.561353
122400, -69.136982
122850, -71.312421
123300, -70.981885
123750, -70.009357
124200, -68.791853
124650, -67.438903
125100, -66.001593
125550, -64.518942
126000, -63.023604
126450, -61.541619
126900, -60.082776
127350, -58.642706
127800, -57.189585
128250, -55.665985
128700, -53.957989
129150, -51.847889
129600, -48.818846
130050, -43.489493
130500, -31.750560
130950, -7.228912
131400, 7.926854
131850, -6.784561
132300, -26.725599
132750, -43.004812
133200, -58.019550
133650, -68.937511
134100, -71.297725
134550, -71.009789
135000, -70.050670
135450, -68.839613
135900, -67.490640
136350, -66.055720
136800, -64.574071
137250, -63.078714
137700, -61.595817
138150, -60.136172
138600, -58.695531
139050, -57.243945
139500, -55.724146
139950, -54.026380
140400, -51.938386
140850, -48.962814
141300, -43.775939
141750, -32.432749
142200, -8.340146
142650, 7.994554
143100, -5.983853
143550, -26.016093
144000, -42.415453
144450, -57.443761
144900, -68.707283
145350, -71.277045
145800, -71.037326
146250, -70.093060
146700, -68.888973
147150, -67.544244
147600, -66.111880
148050, -64.631333
148500, -63.136001
148950, -61.652188
149400, -60.191717
149850, -58.750474
150300, -57.300438
150750, -55.784514
151200, -54.097219
151650, -52.029273
152100, -49.103885
152550, -44.045155
153000, -33.068481
153450, -9.410456
153900, 8.010712
154350, -5.216615
154800, -25.326570
155250, -41.848471
155700, -56.889201
156150, -68.474151
156600, -71.254447
157050, -71.062977
157500, -70.133362
157950, -68.936069
158400, -67.595466
158850, -66.165603
159300, -64.686163
159750, -63.190902
160200, -61.706252
160650, -60.245014
161100, -58.803215
161550, -57.354667
162000, -55.842462
162450, -54.165182
162900, -52.116422
163350, -49.234588
163800, -44.289898
164250, -33.632031
164700, -10.387159
165150, 7.994049
165600, -4.506360
166050, -24.680414
166500, -41.319732
166950, -56.370738
167400, -68.241547
167850, -71.230474
168300, -71.086688
168750, -70.171364
169200, -68.980625
169650, -67.643991
170100, -66.216545
170550, -64.738197
171000, -63.243032
171450, -61.757606
171900, -60.295630
172350, -58.853272
172800, -57.406057
173250, -55.897256
173700, -54.229232
174150, -52.198231
174600, -49.356760
175050, -44.517965
175500, -34.159613
175950, -11.331600
176400, 7.926445
176850, -3.833964
177300, -24.057127
177750, -40.811563
178200, -55.873333
178650, -68.008341
179100, -71.205048
179550, -71.108650
180000, -70.207349
180450, -69.022966
180900, -67.690160
181350, -66.265075
181800, -64.787819
182250, -63.292788
182700, -61.806660
183150, -60.344006
183600, -58.901139
184050, -57.455211
184500, -55.949680
184950, -54.290505
185400, -52.276488
185850, -49.473604
186300, -44.736185
186750, -34.667701
187200, -12.273669
187650, 7.810142
188100, -3.174134
188550, -23.433774
189000, -40.307360
189450, -55.377913
189900, -67.760781
190350, -71.175386
190800, -71.128947
191250, -70.242185
191700, -69.064255
192150, -67.735282
192600, -66.312571
193050, -64.836435
193500, -63.341572
193950, -61.854782
194400, -60.391470
194850, -58.948100
195300, -57.503400
195750, -56.001021
196200, -54.350359
196650, -52.352755
197100, -49.587190
197550, -44.947928
198000, -35.162652
198450, -13.217950
198900, 7.642699
199350, -2.524593
199800, -22.807126
200250, -39.800343
200700, -54.881411
201150, -67.502737
201600, -71.143162
202050, -71.148539
202500, -70.276681
202950, -69.105290
203400, -67.780190
203850, -66.359888
204300, -64.884909
204750, -63.390251
205200, -61.902837
205650, -60.438892
206100, -58.995042
206550, -57.551581
207000, -56.052368
207450, -54.408032
207900, -52.425732
208350, -49.695556
208800, -45.149594
209250, -35.623512
209700, -14.115261
210150, 7.449507
210600, -1.903099
211050, -22.197474
211500, -39.310280
211950, -54.402268
212400, -67.239333
212850, -71.108896
213300, -71.166961
213750, -70.310079
214200, -69.145183
214650, -67.823911
215100, -66.405996
215550, -64.932182
216000, -63.437749
216450, -61.949742
216900, -60.485177
217350, -59.040838
217800, -57.597616
218250, -56.101275
218700, -54.462920
219150, -52.495069
219600, -49.798254
220050, -45.340231
220500, -36.056443
220950, -14.976351
221400, 7.220880
221850, -1.314593
222300, -21.607724
222750, -38.837212
223200, -53.940997
223650, -66.977803
224100, -71.073702
224550, -71.183964
225000, -70.341757
225450, -69.183159
225900, -67.865588
226350, -66.449988
226800, -64.977322
227250, -63.483138
227700, -61.994595
228150, -60.529459
228600, -59.084674
229050, -57.641598
229500, -56.148013
229950, -54.515410
230400, -52.561408
230850, -49.896522
231300, -45.522658
231750, -36.472666
232200, -15.823158
232650, 6.955802
233100, -0.736198
233550, -21.015372
234000, -38.361766
234450, -53.479481
234900, -66.701051
235350, -71.034541
235800, -71.200237
236250, -70.373433
236700, -69.221348
237150, -67.907574
237600, -66.494352
238050, -65.022878
238500, -63.528895
238950, -62.039851
239400, -60.573781
239850, -59.128584
240300, -57.685715
240750, -56.194898
241200, -54.568015
241650, -52.627740
242100, -49.994464
242550, -45.703885
243000, -36.886749
243450, -16.684077
243900, 6.638600
244350, -0.160410
244800, -20.408646
245250, -37.877856
245700, -53.010428
246150, -66.412961
246600, -70.992391
247050, -71.215798
247500, -70.404858
247950, -69.259403
248400, -67.949476
248850, -66.538669
249300, -65.068426
249750, -63.574610
250200, -62.085123
250650, -67.712244
251100, -70.425748
251550, -71.600501
252000, -72.001600
252450, -72.004805
252900, -71.793531
253350, -71.461972
253800, -71.061937
254250, -70.624137
254700, -70.167656
255150, -69.705689
255600, -69.247125
256050, -68.798575
256500, -68.364724
256950, -67.948785
257400, -67.553693
257850, -67.180184
258300, -66.830180
258750, -66.504164
259200, -66.202148
259650, -65.925207
260100, -65.673582
260550, -65.446118
261000, -65.243358
261450, -65.065827
261900, -64.913776
262350, -64.785985
262800, -64.681361
263250, -64.599434
263700, -64.539476
264150, -64.500381
264600, -64.480658
265050, -64.478462
265500, -64.491644
265950, -64.517830
266400, -64.554502
266850, -64.599101
267300, -64.649118
267750, -64.702183
268200, -64.756142
268650, -64.809112
269100, -64.859518
269550, -64.906112
270000, -64.947966
270450, -64.984462
270900, -65.015261
271350, -65.040073
271800, -65.058890
272250, -65.072095
272700, -65.080207
273150, -65.083826
273600, -65.083586
274050, -65.080135
274500, -65.074105
274950, -65.066105
275400, -65.056697
275850, -65.046394
276300, -65.035648
276750, -65.024854
277200, -65.014341
277650, -65.004377
278100, -64.995170
278550, -64.986812
279000, -64.979357
279450, -64.972881
279900, -64.967427
280350, -64.963003
280800, -64.959588
281250, -64.957132
281700, -64.955565
282150, -64.954802
282600, -64.954746
283050, -64.955294
283500, -64.956338
283950, -64.957774
284400, -64.959499
284850, -64.961419
285300, -64.963446
285750, -64.965502
286200, -64.967521
286650, -64.969446
287100, -64.971234
287550, -64.972849
288000, -64.974269
288450, -64.975478
288900, -64.976471
289350, -64.977249
289800, -64.977821
290250, -64.978197
290700, -64.978397
291150, -64.978438
291600, -64.978343
292050, -64.978134
292500, -64.977833
292950, -64.977462
293400, -64.977043
293850, -64.976593
294300, -64.976131
294750, -64.975672
295200, -64.975228
295650, -64.974811
296100, -64.974427
296550, -64.974084
297000, -64.973785
297450, -64.973533
297900, -64.973327
298350, -64.973167
298800, -64.973050
299250, -64.972974
299700, -64.972934
300150, -64.972926
